query.name	score.percentage
euVOG_4339	1
euVOG_434	1
euVOG_4340	1
euVOG_4341	1
euVOG_4342	1
euVOG_4344	1
euVOG_4345	1
euVOG_4346	1
euVOG_4347	1
euVOG_4348	1
euVOG_4349	1
euVOG_435	1
euVOG_4350	1
euVOG_4351	1
euVOG_4353	1
euVOG_4354	1
euVOG_4356	1
euVOG_4357	1
euVOG_4358	1
euVOG_4359	1
euVOG_4360	1
euVOG_4361	1
euVOG_4363	1
euVOG_4364	1
euVOG_4365	1
euVOG_4366	1
euVOG_4367	1
euVOG_4368	1
euVOG_4369	1
euVOG_4370	1
euVOG_4371	1
euVOG_4372	1
euVOG_4373	1
euVOG_4374	1
euVOG_4375	1
euVOG_4376	1
euVOG_4377	1
euVOG_4378	1
euVOG_4379	1
euVOG_438	1
euVOG_4380	1
euVOG_4382	1
euVOG_4383	1
euVOG_4384	1
euVOG_4385	1
euVOG_4387	1
euVOG_4388	1
euVOG_4389	1
euVOG_439	1
euVOG_4390	1
euVOG_4391	1
euVOG_4392	1
euVOG_4393	1
euVOG_4395	1
euVOG_4397	1
euVOG_4398	1
euVOG_4399	1
euVOG_44	1
euVOG_4400	1
euVOG_4401	1
euVOG_4402	1
euVOG_4403	1
euVOG_4404	1
euVOG_4406	1
euVOG_4407	1
euVOG_4408	1
euVOG_4409	1
euVOG_441	1
euVOG_4410	1
euVOG_4411	1
euVOG_4412	1
euVOG_4413	1
euVOG_4414	1
euVOG_4416	1
euVOG_4417	1
euVOG_4418	1
euVOG_4419	1
euVOG_442	1
euVOG_4420	1
euVOG_4422	1
euVOG_4423	1
euVOG_4424	1
euVOG_4425	1
euVOG_4426	1
euVOG_4427	1
euVOG_4428	1
euVOG_443	1
euVOG_4430	1
euVOG_4431	1
euVOG_4433	1
euVOG_4434	1
euVOG_4435	1
euVOG_4436	1
euVOG_4437	1
euVOG_4438	1
euVOG_444	1
euVOG_4440	1
euVOG_4441	1
euVOG_4443	1
euVOG_4444	1
euVOG_4445	1
euVOG_4446	1
euVOG_4447	1
euVOG_4448	1
euVOG_4449	1
euVOG_445	1
euVOG_4452	1
euVOG_4453	1
euVOG_4454	1
euVOG_4455	1
euVOG_4456	1
euVOG_4457	1
euVOG_4458	1
euVOG_4459	1
euVOG_446	1
euVOG_4460	1
euVOG_4461	1
euVOG_4462	1
euVOG_4463	1
euVOG_4464	1
euVOG_4465	1
euVOG_4466	1
euVOG_4467	1
euVOG_4468	1
euVOG_4469	1
euVOG_447	1
euVOG_4470	1
euVOG_4471	1
euVOG_4472	1
euVOG_4473	1
euVOG_4474	1
euVOG_4475	1
euVOG_4476	1
euVOG_4477	1
euVOG_4478	1
euVOG_4479	1
euVOG_448	1
euVOG_4480	1
euVOG_4481	1
euVOG_4482	1
euVOG_4483	1
euVOG_4484	1
euVOG_4485	1
euVOG_4486	1
euVOG_4487	1
euVOG_4488	1
euVOG_4489	1
euVOG_449	1
euVOG_4491	1
euVOG_4492	1
euVOG_4493	1
euVOG_4494	1
euVOG_4495	1
euVOG_4497	1
euVOG_4498	1
euVOG_4499	1
euVOG_45	1
euVOG_450	1
euVOG_4502	1
euVOG_4503	1
euVOG_4504	1
euVOG_4505	1
euVOG_4506	1
euVOG_4507	1
euVOG_4508	1
euVOG_4509	1
euVOG_4510	1
euVOG_4511	1
euVOG_4512	1
euVOG_4513	1
euVOG_4514	1
euVOG_4515	1
euVOG_4516	1
euVOG_4517	1
euVOG_4518	1
euVOG_4519	1
euVOG_452	1
euVOG_4521	1
euVOG_4523	1
euVOG_4524	1
euVOG_4525	1
euVOG_4526	1
euVOG_4527	1
euVOG_4528	1
euVOG_4529	1
euVOG_453	1
euVOG_4530	1
euVOG_4531	1
euVOG_4532	1
euVOG_4533	1
euVOG_4534	1
euVOG_4535	1
euVOG_4536	1
euVOG_4537	1
euVOG_4538	1
euVOG_4539	1
euVOG_454	1
euVOG_4541	1
euVOG_4542	1
euVOG_4543	1
euVOG_4544	1
euVOG_4545	1
euVOG_4546	1
euVOG_4548	1
euVOG_4549	1
euVOG_455	1
euVOG_4550	1
euVOG_4552	1
euVOG_4553	1
euVOG_4554	1
euVOG_4555	1
euVOG_4556	1
euVOG_4557	1
euVOG_4558	1
euVOG_456	1
euVOG_4560	1
euVOG_4561	1
euVOG_4563	1
euVOG_4564	1
euVOG_4566	1
euVOG_4567	1
euVOG_4568	1
euVOG_4569	1
euVOG_4570	1
euVOG_4572	1
euVOG_4573	1
euVOG_4574	1
euVOG_4575	1
euVOG_4576	1
euVOG_4578	1
euVOG_4579	1
euVOG_458	1
euVOG_4580	1
euVOG_4581	1
euVOG_4582	1
euVOG_4583	1
euVOG_4584	1
euVOG_4585	1
euVOG_4586	1
euVOG_4587	1
euVOG_4588	1
euVOG_4589	1
euVOG_459	1
euVOG_4590	1
euVOG_4591	1
euVOG_4592	1
euVOG_4593	1
euVOG_4594	1
euVOG_4595	1
euVOG_4596	1
euVOG_4597	1
euVOG_4598	1
euVOG_4599	1
euVOG_46	1
euVOG_460	1
euVOG_4600	1
euVOG_4602	1
euVOG_4603	1
euVOG_4606	1
euVOG_4607	1
euVOG_4608	1
euVOG_4609	1
euVOG_461	1
euVOG_4610	1
euVOG_4611	1
euVOG_4613	1
euVOG_4614	1
euVOG_4615	1
euVOG_4616	1
euVOG_4617	1
euVOG_4618	1
euVOG_4619	1
euVOG_462	1
euVOG_4620	1
euVOG_4621	1
euVOG_4622	1
euVOG_4623	1
euVOG_4624	1
euVOG_4625	1
euVOG_4626	1
euVOG_4627	1
euVOG_4628	1
euVOG_4629	1
euVOG_463	1
euVOG_4630	1
euVOG_4631	1
euVOG_4632	1
euVOG_4634	1
euVOG_4635	1
euVOG_4637	1
euVOG_4638	1
euVOG_4639	1
euVOG_464	1
euVOG_4640	1
euVOG_4641	1
euVOG_4642	1
euVOG_4643	1
euVOG_4644	1
euVOG_4646	1
euVOG_4647	1
euVOG_4649	1
euVOG_465	1
euVOG_4650	1
euVOG_4652	1
euVOG_4653	1
euVOG_4654	1
euVOG_4655	1
euVOG_4656	1
euVOG_4657	1
euVOG_4658	1
euVOG_4659	1
euVOG_466	1
euVOG_4660	1
euVOG_4661	1
euVOG_4662	1
euVOG_4663	1
euVOG_4664	1
euVOG_4665	1
euVOG_4666	1
euVOG_4667	1
euVOG_4668	1
euVOG_4669	1
euVOG_4670	1
euVOG_4672	1
euVOG_4673	1
euVOG_4674	1
euVOG_4675	1
euVOG_4676	1
euVOG_4677	1
euVOG_4678	1
euVOG_4679	1
euVOG_468	1
euVOG_4680	1
euVOG_4681	1
euVOG_4682	1
euVOG_4683	1
euVOG_4684	1
euVOG_4685	1
euVOG_4686	1
euVOG_4688	1
euVOG_4689	1
euVOG_469	1
euVOG_4690	1
euVOG_4691	1
euVOG_4692	1
euVOG_4693	1
euVOG_4694	1
euVOG_4695	1
euVOG_4696	1
euVOG_4697	1
euVOG_4698	1
euVOG_4699	1
euVOG_47	1
euVOG_470	1
euVOG_4700	1
euVOG_4701	1
euVOG_4702	1
euVOG_4703	1
euVOG_4704	1
euVOG_4705	1
euVOG_4706	1
euVOG_4707	1
euVOG_4708	1
euVOG_4709	1
euVOG_471	1
euVOG_4710	1
euVOG_4711	1
euVOG_4712	1
euVOG_4713	1
euVOG_4714	1
euVOG_4715	1
euVOG_4716	1
euVOG_4717	1
euVOG_4718	1
euVOG_4719	1
euVOG_4721	1
euVOG_4722	1
euVOG_4723	1
euVOG_4724	1
euVOG_4725	1
euVOG_4726	1
euVOG_4727	1
euVOG_4728	1
euVOG_4729	1
euVOG_473	1
euVOG_4730	1
euVOG_4731	1
euVOG_4732	1
euVOG_4733	1
euVOG_4734	1
euVOG_4735	1
euVOG_4736	1
euVOG_4737	1
euVOG_4738	1
euVOG_4739	1
euVOG_474	1
euVOG_4740	1
euVOG_4741	1
euVOG_4742	1
euVOG_4743	1
euVOG_4744	1
euVOG_4745	1
euVOG_4746	1
euVOG_4747	1
euVOG_4748	1
euVOG_4749	1
euVOG_475	1
euVOG_4750	1
euVOG_4751	1
euVOG_4752	1
euVOG_4753	1
euVOG_4754	1
euVOG_4755	1
euVOG_4756	1
euVOG_4757	1
euVOG_4758	1
euVOG_476	1
euVOG_4760	1
euVOG_4761	1
euVOG_4763	1
euVOG_4764	1
euVOG_4765	1
euVOG_4766	1
euVOG_4767	1
euVOG_4768	1
euVOG_4769	1
euVOG_477	1
euVOG_4770	1
euVOG_4771	1
euVOG_4773	1
euVOG_4774	1
euVOG_4775	1
euVOG_4776	1
euVOG_4777	1
euVOG_4778	1
euVOG_4779	1
euVOG_478	1
euVOG_4780	1
euVOG_4781	1
euVOG_4782	1
euVOG_4783	1
euVOG_4784	1
euVOG_4785	1
euVOG_4786	1
euVOG_4787	1
euVOG_4788	1
euVOG_4789	1
euVOG_479	1
euVOG_4790	1
euVOG_4791	1
euVOG_4792	1
euVOG_4793	1
euVOG_4794	1
euVOG_4795	1
euVOG_4796	1
euVOG_4797	1
euVOG_4798	1
euVOG_480	1
euVOG_4800	1
euVOG_4801	1
euVOG_4802	1
euVOG_4803	1
euVOG_4804	1
euVOG_4805	1
euVOG_4806	1
euVOG_4808	1
euVOG_4809	1
euVOG_481	1
euVOG_4810	1
euVOG_4811	1
euVOG_4812	1
euVOG_4813	1
euVOG_4814	1
euVOG_4815	1
euVOG_4816	1
euVOG_4817	1
euVOG_4818	1
euVOG_4819	1
euVOG_482	1
euVOG_4820	1
euVOG_4821	1
euVOG_4822	1
euVOG_4823	1
euVOG_4824	1
euVOG_4825	1
euVOG_4826	1
euVOG_4827	1
euVOG_4828	1
euVOG_4829	1
euVOG_483	1
euVOG_4830	1
euVOG_4831	1
euVOG_4833	1
euVOG_4834	1
euVOG_4836	1
euVOG_4837	1
euVOG_4838	1
euVOG_484	1
euVOG_4842	1
euVOG_4843	1
euVOG_4844	1
euVOG_4845	1
euVOG_4846	1
euVOG_4848	1
euVOG_4849	1
euVOG_485	1
euVOG_4851	1
euVOG_4852	1
euVOG_4853	1
euVOG_4854	1
euVOG_4855	1
euVOG_4856	1
euVOG_4857	1
euVOG_4858	1
euVOG_4859	1
euVOG_486	1
euVOG_4860	1
euVOG_4861	1
euVOG_4862	1
euVOG_4863	1
euVOG_4864	1
euVOG_4865	1
euVOG_4867	1
euVOG_4868	1
euVOG_4869	1
euVOG_487	1
euVOG_4870	1
euVOG_4871	1
euVOG_4872	1
euVOG_4873	1
euVOG_4874	1
euVOG_4875	1
euVOG_4876	1
euVOG_4877	1
euVOG_4878	1
euVOG_4879	1
euVOG_488	1
euVOG_4882	1
euVOG_4883	1
euVOG_4884	1
euVOG_4885	1
euVOG_4886	1
euVOG_4887	1
euVOG_4888	1
euVOG_4889	1
euVOG_489	1
euVOG_4890	1
euVOG_4891	1
euVOG_4892	1
euVOG_4893	1
euVOG_4894	1
euVOG_4895	1
euVOG_4896	1
euVOG_4897	1
euVOG_4898	1
euVOG_4899	1
euVOG_49	1
euVOG_490	1
euVOG_4900	1
euVOG_4902	1
euVOG_4903	1
euVOG_4905	1
euVOG_4906	1
euVOG_4907	1
euVOG_4908	1
euVOG_4909	1
euVOG_491	1
euVOG_4910	1
euVOG_4911	1
euVOG_4913	1
euVOG_4914	1
euVOG_4916	1
euVOG_4917	1
euVOG_4919	1
euVOG_492	1
euVOG_4920	1
euVOG_4921	1
euVOG_4922	1
euVOG_4923	1
euVOG_4924	1
euVOG_4925	1
euVOG_4926	1
euVOG_4927	1
euVOG_4928	1
euVOG_493	1
euVOG_4930	1
euVOG_4932	1
euVOG_4933	1
euVOG_4934	1
euVOG_4935	1
euVOG_4936	1
euVOG_4937	1
euVOG_4939	1
euVOG_494	1
euVOG_4940	1
euVOG_4941	1
euVOG_4942	1
euVOG_4943	1
euVOG_4944	1
euVOG_4945	1
euVOG_4946	1
euVOG_4947	1
euVOG_4948	1
euVOG_4949	1
euVOG_495	1
euVOG_4950	1
euVOG_4951	1
euVOG_4952	1
euVOG_4953	1
euVOG_4954	1
euVOG_4955	1
euVOG_4957	1
euVOG_4958	1
euVOG_4959	1
euVOG_496	1
euVOG_4960	1
euVOG_4961	1
euVOG_4962	1
euVOG_4963	1
euVOG_4964	1
euVOG_4965	1
euVOG_4967	1
euVOG_4968	1
euVOG_4969	1
euVOG_497	1
euVOG_4970	1
euVOG_4971	1
euVOG_4972	1
euVOG_4973	1
euVOG_4974	1
euVOG_4975	1
euVOG_4976	1
euVOG_4977	1
euVOG_4978	1
euVOG_4979	1
euVOG_498	1
euVOG_4980	1
euVOG_4981	1
euVOG_4982	1
euVOG_4984	1
euVOG_4985	1
euVOG_4986	1
euVOG_4987	1
euVOG_4988	1
euVOG_4989	1
euVOG_499	1
euVOG_4990	1
euVOG_4991	1
euVOG_4992	1
euVOG_4993	1
euVOG_4994	1
euVOG_4995	1
euVOG_4996	1
euVOG_4998	1
euVOG_4999	1
euVOG_5	1
euVOG_500	1
euVOG_5000	1
euVOG_5001	1
euVOG_5002	1
euVOG_5003	1
euVOG_5004	1
euVOG_5005	1
euVOG_5006	1
euVOG_5008	1
euVOG_5009	1
euVOG_501	1
euVOG_5010	1
euVOG_5011	1
euVOG_5012	1
euVOG_5013	1
euVOG_5014	1
euVOG_5015	1
euVOG_5016	1
euVOG_5017	1
euVOG_5018	1
euVOG_5019	1
euVOG_502	1
euVOG_5020	1
euVOG_5021	1
euVOG_5022	1
euVOG_5023	1
euVOG_5024	1
euVOG_5025	1
euVOG_5026	1
euVOG_5027	1
euVOG_5028	1
euVOG_5029	1
euVOG_503	1
euVOG_5030	1
euVOG_5031	1
euVOG_5032	1
euVOG_5033	1
euVOG_5034	1
euVOG_5035	1
euVOG_5036	1
euVOG_5037	1
euVOG_5038	1
euVOG_5039	1
euVOG_504	1
euVOG_5040	1
euVOG_5041	1
euVOG_5042	1
euVOG_5043	1
euVOG_5044	1
euVOG_5045	1
euVOG_5046	1
euVOG_5047	1
euVOG_5048	1
euVOG_5049	1
euVOG_505	1
euVOG_5051	1
euVOG_5052	1
euVOG_5053	1
euVOG_5054	1
euVOG_5055	1
euVOG_5056	1
euVOG_5057	1
euVOG_5058	1
euVOG_5061	1
euVOG_5062	1
euVOG_5063	1
euVOG_5066	1
euVOG_5067	1
euVOG_5068	1
euVOG_5069	1
euVOG_507	1
euVOG_5070	1
euVOG_5071	1
euVOG_5072	1
euVOG_5073	1
euVOG_5074	1
euVOG_5075	1
euVOG_5076	1
euVOG_5077	1
euVOG_5078	1
euVOG_5079	1
euVOG_508	1
euVOG_5080	1
euVOG_5081	1
euVOG_5082	1
euVOG_5084	1
euVOG_5085	1
euVOG_5087	1
euVOG_5088	1
euVOG_5089	1
euVOG_509	1
euVOG_5090	1
euVOG_5091	1
euVOG_5092	1
euVOG_5093	1
euVOG_5094	1
euVOG_5096	1
euVOG_5097	1
euVOG_5098	1
euVOG_5099	1
euVOG_51	1
euVOG_510	1
euVOG_5100	1
euVOG_5101	1
euVOG_5102	1
euVOG_5103	1
euVOG_5104	1
euVOG_5106	1
euVOG_5107	1
euVOG_5108	1
euVOG_511	1
euVOG_5110	1
euVOG_5111	1
euVOG_5112	1
euVOG_5113	1
euVOG_5115	1
euVOG_5116	1
euVOG_5117	1
euVOG_5118	1
euVOG_5119	1
euVOG_512	1
euVOG_5120	1
euVOG_5121	1
euVOG_5122	1
euVOG_5123	1
euVOG_5124	1
euVOG_5125	1
euVOG_5126	1
euVOG_5127	1
euVOG_5128	1
euVOG_5129	1
euVOG_513	1
euVOG_5130	1
euVOG_5131	1
euVOG_5132	1
euVOG_5133	1
euVOG_5134	1
euVOG_5135	1
euVOG_5136	1
euVOG_5137	1
euVOG_5138	1
euVOG_5139	1
euVOG_514	1
euVOG_5140	1
euVOG_5141	1
euVOG_5142	1
euVOG_5143	1
euVOG_5144	1
euVOG_5145	1
euVOG_5146	1
euVOG_5147	1
euVOG_5149	1
euVOG_515	1
euVOG_5150	1
euVOG_5151	1
euVOG_5152	1
euVOG_5153	1
euVOG_5155	1
euVOG_5156	1
euVOG_5158	1
euVOG_5159	1
euVOG_516	1
euVOG_5160	1
euVOG_5161	1
euVOG_5162	1
euVOG_5163	1
euVOG_5164	1
euVOG_5165	1
euVOG_5166	1
euVOG_5167	1
euVOG_5168	1
euVOG_5169	1
euVOG_5170	1
euVOG_5171	1
euVOG_5172	1
euVOG_5173	1
euVOG_5174	1
euVOG_5175	1
euVOG_5176	1
euVOG_5177	1
euVOG_5178	1
euVOG_5179	1
euVOG_5180	1
euVOG_5181	1
euVOG_5182	1
euVOG_5183	1
euVOG_5184	1
euVOG_5185	1
euVOG_5186	1
euVOG_5187	1
euVOG_5188	1
euVOG_5189	1
euVOG_519	1
euVOG_5190	1
euVOG_5191	1
euVOG_5192	1
euVOG_5193	1
euVOG_5194	1
euVOG_5195	1
euVOG_5196	1
euVOG_5198	1
euVOG_5199	1
euVOG_52	1
euVOG_5200	1
euVOG_5201	1
euVOG_5202	1
euVOG_5203	1
euVOG_5204	1
euVOG_5205	1
euVOG_5206	1
euVOG_5207	1
euVOG_5208	1
euVOG_5209	1
euVOG_5210	1
euVOG_5212	1
euVOG_5213	1
euVOG_5214	1
euVOG_5215	1
euVOG_5216	1
euVOG_5217	1
euVOG_5218	1
euVOG_5219	1
euVOG_522	1
euVOG_5220	1
euVOG_5221	1
euVOG_5222	1
euVOG_5223	1
euVOG_5224	1
euVOG_5225	1
euVOG_5226	1
euVOG_5227	1
euVOG_5228	1
euVOG_5229	1
euVOG_523	1
euVOG_5230	1
euVOG_5231	1
euVOG_5232	1
euVOG_5233	1
euVOG_5234	1
euVOG_5235	1
euVOG_5236	1
euVOG_5237	1
euVOG_5238	1
euVOG_524	1
euVOG_5240	1
euVOG_5241	1
euVOG_5242	1
euVOG_5243	1
euVOG_5244	1
euVOG_5245	1
euVOG_5246	1
euVOG_5247	1
euVOG_5248	1
euVOG_5249	1
euVOG_525	1
euVOG_5250	1
euVOG_5251	1
euVOG_5252	1
euVOG_5253	1
euVOG_5254	1
euVOG_5255	1
euVOG_5256	1
euVOG_5257	1
euVOG_5258	1
euVOG_5259	1
euVOG_5260	1
euVOG_5261	1
euVOG_5262	1
euVOG_5263	1
euVOG_5264	1
euVOG_5265	1
euVOG_5266	1
euVOG_5267	1
euVOG_5268	1
euVOG_5269	1
euVOG_527	1
euVOG_5270	1
euVOG_5271	1
euVOG_5272	1
euVOG_5273	1
euVOG_5274	1
euVOG_5275	1
euVOG_5276	1
euVOG_5277	1
euVOG_5278	1
euVOG_528	1
euVOG_5280	1
euVOG_5282	1
euVOG_5284	1
euVOG_5285	1
euVOG_5286	1
euVOG_5287	1
euVOG_5288	1
euVOG_5289	1
euVOG_529	1
euVOG_5290	1
euVOG_5291	1
euVOG_5292	1
euVOG_5293	1
euVOG_5294	1
euVOG_5295	1
euVOG_5296	1
euVOG_5297	1
euVOG_5298	1
euVOG_53	1
euVOG_530	1
euVOG_5301	1
euVOG_5302	1
euVOG_5303	1
euVOG_5304	1
euVOG_5305	1
euVOG_5306	1
euVOG_5307	1
euVOG_5308	1
euVOG_5309	1
euVOG_531	1
euVOG_5310	1
euVOG_5311	1
euVOG_5312	1
euVOG_5313	1
euVOG_5314	1
euVOG_5316	1
euVOG_5317	1
euVOG_5318	1
euVOG_5319	1
euVOG_5322	1
euVOG_5323	1
euVOG_5324	1
euVOG_5325	1
euVOG_5326	1
euVOG_5327	1
euVOG_5328	1
euVOG_5329	1
euVOG_533	1
euVOG_5330	1
euVOG_5331	1
euVOG_5332	1
euVOG_5333	1
euVOG_5334	1
euVOG_5338	1
euVOG_5339	1
euVOG_534	1
euVOG_5340	1
euVOG_5341	1
euVOG_5342	1
euVOG_5343	1
euVOG_5344	1
euVOG_5345	1
euVOG_5346	1
euVOG_5347	1
euVOG_5348	1
euVOG_5349	1
euVOG_535	1
euVOG_5350	1
euVOG_5351	1
euVOG_5352	1
euVOG_5353	1
euVOG_5354	1
euVOG_5355	1
euVOG_5356	1
euVOG_5357	1
euVOG_5358	1
euVOG_5359	1
euVOG_536	1
euVOG_5360	1
euVOG_5361	1
euVOG_5362	1
euVOG_5363	1
euVOG_5364	1
euVOG_5365	1
euVOG_5366	1
euVOG_5367	1
euVOG_5368	1
euVOG_5369	1
euVOG_537	1
euVOG_5370	1
euVOG_5371	1
euVOG_5372	1
euVOG_5373	1
euVOG_5374	1
euVOG_5375	1
euVOG_5376	1
euVOG_5377	1
euVOG_5378	1
euVOG_5379	1
euVOG_538	1
euVOG_5380	1
euVOG_5381	1
euVOG_5383	1
euVOG_5384	1
euVOG_5385	1
euVOG_5386	1
euVOG_5387	1
euVOG_5388	1
euVOG_5389	1
euVOG_5390	1
euVOG_5391	1
euVOG_5392	1
euVOG_5393	1
euVOG_5394	1
euVOG_5395	1
euVOG_5397	1
euVOG_5398	1
euVOG_5399	1
euVOG_54	1
euVOG_540	1
euVOG_5400	1
euVOG_5401	1
euVOG_5402	1
euVOG_5404	1
euVOG_5405	1
euVOG_5406	1
euVOG_5407	1
euVOG_5408	1
euVOG_541	1
euVOG_5410	1
euVOG_5411	1
euVOG_5413	1
euVOG_5414	1
euVOG_5415	1
euVOG_5416	1
euVOG_5417	1
euVOG_5418	1
euVOG_5419	1
euVOG_542	1
euVOG_5420	1
euVOG_5421	1
euVOG_5422	1
euVOG_5423	1
euVOG_5424	1
euVOG_5425	1
euVOG_5426	1
euVOG_5427	1
euVOG_5428	1
euVOG_5429	1
euVOG_543	1
euVOG_5430	1
euVOG_5431	1
euVOG_5432	1
euVOG_5433	1
euVOG_5434	1
euVOG_5435	1
euVOG_5436	1
euVOG_5437	1
euVOG_5438	1
euVOG_5439	1
euVOG_5440	1
euVOG_5441	1
euVOG_5442	1
euVOG_5443	1
euVOG_5444	1
euVOG_5445	1
euVOG_5446	1
euVOG_5447	1
euVOG_5449	1
euVOG_545	1
euVOG_5450	1
euVOG_5451	1
euVOG_5452	1
euVOG_5453	1
euVOG_5454	1
euVOG_5455	1
euVOG_5456	1
euVOG_5457	1
euVOG_5459	1
euVOG_546	1
euVOG_5460	1
euVOG_5461	1
euVOG_5462	1
euVOG_5463	1
euVOG_5464	1
euVOG_5465	1
euVOG_5466	1
euVOG_5467	1
euVOG_5468	1
euVOG_5469	1
euVOG_547	1
euVOG_5470	1
euVOG_5471	1
euVOG_5472	1
euVOG_5473	1
euVOG_5475	1
euVOG_5476	1
euVOG_5477	1
euVOG_5478	1
euVOG_5479	1
euVOG_548	1
euVOG_5480	1
euVOG_5482	1
euVOG_5483	1
euVOG_5484	1
euVOG_5485	1
euVOG_5486	1
euVOG_5487	1
euVOG_5488	1
euVOG_5489	1
euVOG_549	1
euVOG_5490	1
euVOG_5491	1
euVOG_5492	1
euVOG_5493	1
euVOG_5494	1
euVOG_5495	1
euVOG_5496	1
euVOG_5497	1
euVOG_5498	1
euVOG_5499	1
euVOG_55	1
euVOG_550	1
euVOG_5501	1
euVOG_5503	1
euVOG_5504	1
euVOG_5505	1
euVOG_5506	1
euVOG_5507	1
euVOG_5508	1
euVOG_5509	1
euVOG_551	1
euVOG_5510	1
euVOG_5511	1
euVOG_5512	1
euVOG_5513	1
euVOG_5514	1
euVOG_5515	1
euVOG_5516	1
euVOG_5517	1
euVOG_5518	1
euVOG_5519	1
euVOG_552	1
euVOG_5520	1
euVOG_5521	1
euVOG_5522	1
euVOG_5523	1
euVOG_5524	1
euVOG_5525	1
euVOG_5526	1
euVOG_5527	1
euVOG_5528	1
euVOG_5529	1
euVOG_553	1
euVOG_5530	1
euVOG_5531	1
euVOG_5532	1
euVOG_5533	1
euVOG_5534	1
euVOG_5535	1
euVOG_5536	1
euVOG_5538	1
euVOG_5539	1
euVOG_5541	1
euVOG_5542	1
euVOG_5543	1
euVOG_5544	1
euVOG_5545	1
euVOG_5546	1
euVOG_5547	1
euVOG_5548	1
euVOG_5549	1
euVOG_555	1
euVOG_5550	1
euVOG_5551	1
euVOG_5552	1
euVOG_5553	1
euVOG_5555	1
euVOG_5556	1
euVOG_5557	1
euVOG_5558	1
euVOG_5559	1
euVOG_556	1
euVOG_5560	1
euVOG_5561	1
euVOG_5562	1
euVOG_5563	1
euVOG_5564	1
euVOG_5566	1
euVOG_5567	1
euVOG_5568	1
euVOG_5569	1
euVOG_5570	1
euVOG_5571	1
euVOG_5572	1
euVOG_5573	1
euVOG_5574	1
euVOG_5575	1
euVOG_5576	1
euVOG_5577	1
euVOG_5578	1
euVOG_5579	1
euVOG_558	1
euVOG_5580	1
euVOG_5581	1
euVOG_5582	1
euVOG_5583	1
euVOG_5584	1
euVOG_5585	1
euVOG_5586	1
euVOG_5587	1
euVOG_5588	1
euVOG_5589	1
euVOG_5590	1
euVOG_5591	1
euVOG_5592	1
euVOG_5595	1
euVOG_5596	1
euVOG_5597	1
euVOG_5598	1
euVOG_5599	1
euVOG_56	1
euVOG_560	1
euVOG_5601	1
euVOG_5602	1
euVOG_5603	1
euVOG_5604	1
euVOG_5605	1
euVOG_5606	1
euVOG_5607	1
euVOG_5608	1
euVOG_5609	1
euVOG_561	1
euVOG_5610	1
euVOG_5611	1
euVOG_5612	1
euVOG_5613	1
euVOG_5614	1
euVOG_5615	1
euVOG_5616	1
euVOG_5617	1
euVOG_5618	1
euVOG_5619	1
euVOG_562	1
euVOG_5620	1
euVOG_5621	1
euVOG_5622	1
euVOG_5623	1
euVOG_5624	1
euVOG_5625	1
euVOG_5626	1
euVOG_5627	1
euVOG_5628	1
euVOG_5629	1
euVOG_5630	1
euVOG_5632	1
euVOG_5633	1
euVOG_5634	1
euVOG_5635	1
euVOG_5636	1
euVOG_5638	1
euVOG_5639	1
euVOG_564	1
euVOG_5640	1
euVOG_5642	1
euVOG_5643	1
euVOG_5644	1
euVOG_5647	1
euVOG_5648	1
euVOG_5649	1
euVOG_5650	1
euVOG_5651	1
euVOG_5652	1
euVOG_5653	1
euVOG_5655	1
euVOG_5656	1
euVOG_5657	1
euVOG_5658	1
euVOG_5659	1
euVOG_566	1
euVOG_5660	1
euVOG_5661	1
euVOG_5662	1
euVOG_5663	1
euVOG_5664	1
euVOG_5665	1
euVOG_5666	1
euVOG_5667	1
euVOG_5668	1
euVOG_5669	1
euVOG_567	1
euVOG_5670	1
euVOG_5671	1
euVOG_5672	1
euVOG_5673	1
euVOG_5674	1
euVOG_5675	1
euVOG_5676	1
euVOG_5677	1
euVOG_5678	1
euVOG_5679	1
euVOG_568	1
euVOG_5680	1
euVOG_5682	1
euVOG_5683	1
euVOG_5684	1
euVOG_5685	1
euVOG_5686	1
euVOG_5687	1
euVOG_5688	1
euVOG_5689	1
euVOG_569	1
euVOG_5690	1
euVOG_5691	1
euVOG_5692	1
euVOG_5693	1
euVOG_5694	1
euVOG_5695	1
euVOG_5696	1
euVOG_5698	1
euVOG_57	1
euVOG_570	1
euVOG_5700	1
euVOG_5701	1
euVOG_5702	1
euVOG_5703	1
euVOG_5704	1
euVOG_5705	1
euVOG_5706	1
euVOG_5707	1
euVOG_5709	1
euVOG_571	1
euVOG_5710	1
euVOG_5712	1
euVOG_5713	1
euVOG_5714	1
euVOG_5715	1
euVOG_5716	1
euVOG_5717	1
euVOG_5718	1
euVOG_5719	1
euVOG_572	1
euVOG_5720	1
euVOG_5721	1
euVOG_5722	1
euVOG_5723	1
euVOG_5725	1
euVOG_5726	1
euVOG_5728	1
euVOG_5729	1
euVOG_573	1
euVOG_5730	1
euVOG_5731	1
euVOG_5732	1
euVOG_5733	1
euVOG_5734	1
euVOG_5735	1
euVOG_5736	1
euVOG_5738	1
euVOG_5739	1
euVOG_574	1
euVOG_5740	1
euVOG_5741	1
euVOG_5742	1
euVOG_5743	1
euVOG_5744	1
euVOG_5745	1
euVOG_5746	1
euVOG_5747	1
euVOG_5748	1
