query.name	score.percentage
baPOG_6117	1
baPOG_6118	1
baPOG_6119	1
baPOG_612	1
baPOG_6120	1
baPOG_6121	1
baPOG_6122	1
baPOG_6123	1
baPOG_6124	1
baPOG_6125	0.07
baPOG_6126	1
baPOG_6127	1
baPOG_6128	1
baPOG_6129	1
baPOG_613	1
baPOG_6130	0.54
baPOG_6131	1
baPOG_6132	1
baPOG_6133	1
baPOG_6134	1
baPOG_6135	1
baPOG_6136	1
baPOG_6137	0.91
baPOG_6138	1
baPOG_6139	1
baPOG_614	0.95
baPOG_6140	1
baPOG_6141	1
baPOG_6142	1
baPOG_6143	1
baPOG_6144	1
baPOG_6145	1
baPOG_6146	1
baPOG_6147	1
baPOG_6148	1
baPOG_6149	0
baPOG_615	1
baPOG_6150	1
baPOG_6151	1
baPOG_6152	1
baPOG_6153	1
baPOG_6154	1
baPOG_6155	0.22
baPOG_6156	1
baPOG_6157	1
baPOG_6158	1
baPOG_6159	1
baPOG_616	0
baPOG_6160	1
baPOG_6161	1
baPOG_6162	1
baPOG_6163	1
baPOG_6164	1
baPOG_6165	1
baPOG_6166	0
baPOG_6167	1
baPOG_6168	1
baPOG_6169	1
baPOG_617	0.71
baPOG_6170	1
baPOG_6171	1
baPOG_6172	1
baPOG_6173	1
baPOG_6174	1
baPOG_6175	1
baPOG_6176	1
baPOG_6177	1
baPOG_6178	1
baPOG_6179	1
baPOG_618	1
baPOG_6181	1
baPOG_6182	1
baPOG_6183	1
baPOG_6184	1
baPOG_6185	1
baPOG_6186	1
baPOG_6187	1
baPOG_6188	1
baPOG_6189	1
baPOG_619	1
baPOG_6190	1
baPOG_6191	1
baPOG_6192	1
baPOG_6193	1
baPOG_6194	1
baPOG_6195	0.15
baPOG_6196	1
baPOG_6197	1
baPOG_6198	1
baPOG_6199	1
baPOG_620	1
baPOG_6200	1
baPOG_6201	1
baPOG_6202	1
baPOG_6203	1
baPOG_6204	1
baPOG_6205	1
baPOG_6206	1
baPOG_6207	1
baPOG_6208	1
baPOG_6209	1
baPOG_621	1
baPOG_6210	1
baPOG_6211	1
baPOG_6212	1
baPOG_6213	1
baPOG_6214	1
baPOG_6215	1
baPOG_6216	0.38
baPOG_6217	1
baPOG_6218	1
baPOG_6219	1
baPOG_622	1
baPOG_6220	1
baPOG_6221	1
baPOG_6222	1
baPOG_6223	1
baPOG_6224	1
baPOG_6225	1
baPOG_6226	1
baPOG_6228	1
baPOG_6229	1
baPOG_623	1
baPOG_6230	1
baPOG_6231	1
baPOG_6232	1
baPOG_6233	1
baPOG_6234	1
baPOG_6235	1
baPOG_6236	1
baPOG_6237	1
baPOG_6238	0
baPOG_6239	1
baPOG_624	1
baPOG_6240	1
baPOG_6241	1
baPOG_6242	1
baPOG_6243	1
baPOG_6244	1
baPOG_6245	1
baPOG_6246	1
baPOG_6247	1
baPOG_6248	1
baPOG_6249	1
baPOG_625	1
baPOG_6250	1
baPOG_6251	1
baPOG_6252	1
baPOG_6253	1
baPOG_6254	1
baPOG_6255	1
baPOG_6256	1
baPOG_6257	1
baPOG_6258	1
baPOG_6259	1
baPOG_626	0.41
baPOG_6260	1
baPOG_6261	1
baPOG_6262	1
baPOG_6263	1
baPOG_6264	1
baPOG_6265	1
baPOG_6266	0.01
baPOG_6267	1
baPOG_6268	1
baPOG_6269	1
baPOG_627	0.23
baPOG_6270	1
baPOG_6271	1
baPOG_6272	1
baPOG_6273	1
baPOG_6274	1
baPOG_6275	1
baPOG_6276	1
baPOG_6277	1
baPOG_6278	1
baPOG_6279	1
baPOG_628	1
baPOG_6280	1
baPOG_6281	1
baPOG_6282	1
baPOG_6283	1
baPOG_6284	1
baPOG_6285	1
baPOG_6286	1
baPOG_6287	1
baPOG_6288	1
baPOG_6289	1
baPOG_629	1
baPOG_6290	1
baPOG_6291	1
baPOG_6292	1
baPOG_6293	1
baPOG_6294	1
baPOG_6295	1
baPOG_6296	1
baPOG_6297	1
baPOG_6298	1
baPOG_6299	1
baPOG_630	0.52
baPOG_6300	1
baPOG_6301	1
baPOG_6302	1
baPOG_6303	1
baPOG_6304	1
baPOG_6305	1
baPOG_6306	1
baPOG_6307	1
baPOG_6308	0.49
baPOG_6309	1
baPOG_631	1
baPOG_6310	1
baPOG_6311	1
baPOG_6312	1
baPOG_6313	1
baPOG_6314	1
baPOG_6315	1
baPOG_6316	1
baPOG_6317	1
baPOG_6318	1
baPOG_6319	1
baPOG_632	0.54
baPOG_6320	1
baPOG_6321	1
baPOG_6322	1
baPOG_6323	1
baPOG_6324	1
baPOG_6325	1
baPOG_6326	1
baPOG_6327	1
baPOG_6328	1
baPOG_6329	1
baPOG_633	1
baPOG_6330	1
baPOG_6331	1
baPOG_6332	1
baPOG_6333	1
baPOG_6334	1
baPOG_6335	1
baPOG_6336	1
baPOG_6337	1
baPOG_6338	1
baPOG_6339	1
baPOG_634	1
baPOG_6340	0
baPOG_6341	1
baPOG_6342	1
baPOG_6343	1
baPOG_6344	1
baPOG_6345	1
baPOG_6346	1
baPOG_6347	1
baPOG_6348	1
baPOG_6349	1
baPOG_635	1
baPOG_6350	1
baPOG_6351	1
baPOG_6352	1
baPOG_6353	1
baPOG_6354	0
baPOG_6355	1
baPOG_6356	1
baPOG_6357	1
baPOG_6358	1
baPOG_6359	1
baPOG_636	1
baPOG_6360	1
baPOG_6361	0
baPOG_6362	1
baPOG_6363	1
baPOG_6364	1
baPOG_6365	1
baPOG_6366	0.74
baPOG_6367	1
baPOG_6368	1
baPOG_6369	1
baPOG_637	1
baPOG_6370	1
baPOG_6371	1
baPOG_6372	1
baPOG_6373	1
baPOG_6374	1
baPOG_6375	1
baPOG_6376	1
baPOG_6377	1
baPOG_6378	1
baPOG_6379	1
baPOG_638	0.62
baPOG_6380	1
baPOG_6381	1
baPOG_6382	1
baPOG_6383	1
baPOG_6384	1
baPOG_6385	1
baPOG_6386	1
baPOG_6387	1
baPOG_6388	1
baPOG_6389	1
baPOG_639	1
baPOG_6390	1
baPOG_6391	1
baPOG_6392	1
baPOG_6393	1
baPOG_6394	1
baPOG_6395	1
baPOG_6396	1
baPOG_6397	1
baPOG_6398	1
baPOG_6399	1
baPOG_64	1
baPOG_640	1
baPOG_6400	1
baPOG_6401	1
baPOG_6402	1
baPOG_6403	1
baPOG_6404	1
baPOG_6405	1
baPOG_6406	1
baPOG_6407	1
baPOG_6408	1
baPOG_6409	1
baPOG_641	1
baPOG_6410	1
baPOG_6411	1
baPOG_6412	1
baPOG_6413	1
baPOG_6414	1
baPOG_6415	1
baPOG_6416	1
baPOG_6417	1
baPOG_6418	1
baPOG_6419	1
baPOG_642	1
baPOG_6420	1
baPOG_6421	1
baPOG_6422	1
baPOG_6423	1
baPOG_6424	1
baPOG_6425	1
baPOG_6426	1
baPOG_6427	1
baPOG_6428	1
baPOG_6429	1
baPOG_643	1
baPOG_6430	1
baPOG_6431	1
baPOG_6432	1
baPOG_6433	0.03
baPOG_6434	1
baPOG_6435	1
baPOG_6436	1
baPOG_6437	1
baPOG_6438	1
baPOG_6439	1
baPOG_644	1
baPOG_6440	1
baPOG_6441	1
baPOG_6442	1
baPOG_6443	1
baPOG_6444	1
baPOG_6445	1
baPOG_6446	1
baPOG_6447	1
baPOG_6448	1
baPOG_6449	1
baPOG_645	1
baPOG_6450	1
baPOG_6451	1
baPOG_6452	1
baPOG_6453	1
baPOG_6454	1
baPOG_6455	1
baPOG_6456	1
baPOG_6457	1
baPOG_6458	1
baPOG_6459	0
baPOG_646	0
baPOG_6460	0.25
baPOG_6461	1
baPOG_6462	1
baPOG_6463	1
baPOG_6464	1
baPOG_6465	1
baPOG_6466	0.08
baPOG_6467	0.48
baPOG_6468	0
baPOG_6469	0.14
baPOG_647	1
baPOG_6470	0
baPOG_6471	1
baPOG_6472	0.61
baPOG_6473	0
baPOG_6474	1
baPOG_6475	0.67
baPOG_6476	1
baPOG_6477	1
baPOG_6478	1
baPOG_6479	1
baPOG_648	1
baPOG_6480	1
baPOG_6481	1
baPOG_6482	1
baPOG_6483	1
baPOG_6484	0
baPOG_6485	1
baPOG_6486	1
baPOG_6487	1
baPOG_6488	1
baPOG_6489	1
baPOG_649	1
baPOG_6490	1
baPOG_6491	1
baPOG_6492	1
baPOG_6493	1
baPOG_6494	1
baPOG_6495	1
baPOG_6496	1
baPOG_6497	0.69
baPOG_6498	1
baPOG_6499	1
baPOG_650	1
baPOG_6500	1
baPOG_6501	1
baPOG_6502	1
baPOG_6503	0
baPOG_6504	1
baPOG_6505	1
baPOG_6506	0.65
baPOG_6507	1
baPOG_6508	1
baPOG_6509	1
baPOG_651	1
baPOG_6510	1
baPOG_6511	1
baPOG_6512	1
baPOG_6513	1
baPOG_6514	1
baPOG_6515	0.48
baPOG_6516	0.42
baPOG_6517	1
baPOG_6518	1
baPOG_6519	1
baPOG_652	1
baPOG_6520	1
baPOG_6521	1
baPOG_6522	1
baPOG_6523	1
baPOG_6524	1
baPOG_6525	1
baPOG_6526	0.27
baPOG_6527	1
baPOG_6528	1
baPOG_6529	0.76
baPOG_653	1
baPOG_6530	0.73
baPOG_6531	1
baPOG_6532	0.87
baPOG_6533	0.59
baPOG_6534	1
baPOG_6535	1
baPOG_6536	1
baPOG_6538	1
baPOG_6539	1
baPOG_654	1
baPOG_6540	0
baPOG_6541	1
baPOG_6542	1
baPOG_6543	1
baPOG_6544	1
baPOG_6545	1
baPOG_6546	1
baPOG_6547	0.63
baPOG_6548	1
baPOG_6549	1
baPOG_655	0.41
baPOG_6550	1
baPOG_6551	1
baPOG_6553	1
baPOG_6554	1
baPOG_6555	1
baPOG_6556	1
baPOG_6557	1
baPOG_6559	1
baPOG_656	1
baPOG_6560	1
baPOG_6561	1
baPOG_6562	1
baPOG_6563	1
baPOG_6564	1
baPOG_6565	0.01
baPOG_6566	1
baPOG_6567	0.47
baPOG_6568	1
baPOG_6569	1
baPOG_657	1
baPOG_6570	1
baPOG_6571	1
baPOG_6572	1
baPOG_6573	0.24
baPOG_6574	1
baPOG_6575	1
baPOG_6576	1
baPOG_6577	1
baPOG_6578	1
baPOG_658	1
baPOG_6580	1
baPOG_6581	1
baPOG_6582	1
baPOG_6583	1
baPOG_6584	1
baPOG_6585	1
baPOG_6586	1
baPOG_6587	1
baPOG_6589	1
baPOG_659	0.77
baPOG_6590	1
baPOG_6591	1
baPOG_6592	0
baPOG_6593	1
baPOG_6594	1
baPOG_6595	1
baPOG_6596	0.51
baPOG_6597	1
baPOG_6598	1
baPOG_6599	1
baPOG_660	1
baPOG_6600	1
baPOG_6602	1
baPOG_6603	1
baPOG_6604	1
baPOG_6605	1
baPOG_6606	1
baPOG_6607	0.17
baPOG_6608	1
baPOG_6609	1
baPOG_661	1
baPOG_6610	1
baPOG_6611	1
baPOG_6612	1
baPOG_6613	1
baPOG_6614	1
baPOG_6615	1
baPOG_6616	1
baPOG_6617	1
baPOG_6618	0
baPOG_6619	1
baPOG_662	1
baPOG_6620	1
baPOG_6621	1
baPOG_6622	1
baPOG_6623	1
baPOG_6624	1
baPOG_6625	0.56
baPOG_6626	0.41
baPOG_6627	1
baPOG_6628	0.34
baPOG_6629	1
baPOG_663	1
baPOG_6630	1
baPOG_6631	1
baPOG_6632	1
baPOG_6633	0.35
baPOG_6634	0.38
baPOG_6635	1
baPOG_6636	1
baPOG_6637	1
baPOG_6638	1
baPOG_6639	1
baPOG_6640	1
baPOG_6641	0
baPOG_6643	0.6
baPOG_6644	0
baPOG_6645	1
baPOG_6646	1
baPOG_6647	0.8
baPOG_6648	1
baPOG_6649	1
baPOG_665	0
baPOG_6651	0
baPOG_6652	1
baPOG_6653	0.27
baPOG_6654	1
baPOG_6655	1
baPOG_6656	0.66
baPOG_6657	1
baPOG_6658	1
baPOG_6659	1
baPOG_666	0.44
baPOG_6660	1
baPOG_6661	1
baPOG_6662	1
baPOG_6663	1
baPOG_6664	1
baPOG_6665	1
baPOG_6666	1
baPOG_6667	1
baPOG_6668	1
baPOG_6669	1
baPOG_6670	0.85
baPOG_6671	1
baPOG_6672	1
baPOG_6673	1
baPOG_6674	1
baPOG_6675	1
baPOG_6676	1
baPOG_6677	0.91
baPOG_6678	1
baPOG_6679	1
baPOG_668	1
baPOG_6680	1
baPOG_6681	1
baPOG_6682	1
baPOG_6683	1
baPOG_6684	1
baPOG_6685	1
baPOG_6686	1
baPOG_6687	1
baPOG_6688	0.6
baPOG_6689	1
baPOG_669	0.9
baPOG_6690	1
baPOG_6691	0
baPOG_6692	1
baPOG_6693	1
baPOG_6694	1
baPOG_6695	1
baPOG_6696	1
baPOG_6697	1
baPOG_6698	0.23
baPOG_6699	1
baPOG_670	0
baPOG_6700	1
baPOG_6701	1
baPOG_6702	1
baPOG_6703	1
baPOG_6704	0.83
baPOG_6705	1
baPOG_6706	1
baPOG_6707	0.54
baPOG_6708	0.21
baPOG_6709	1
baPOG_671	1
baPOG_6710	1
baPOG_6711	0.85
baPOG_6712	1
baPOG_6713	1
baPOG_6714	1
baPOG_6715	1
baPOG_6716	1
baPOG_6717	1
baPOG_6718	0.72
baPOG_6719	1
baPOG_6720	1
baPOG_6721	1
baPOG_6722	1
baPOG_6723	1
baPOG_6724	1
baPOG_6725	1
baPOG_6726	0.14
baPOG_6727	1
baPOG_6728	1
baPOG_6729	1
baPOG_673	0.95
baPOG_6730	1
baPOG_6731	1
baPOG_6732	1
baPOG_6733	1
baPOG_6734	1
baPOG_6735	1
baPOG_6736	0.16
baPOG_6737	1
baPOG_6738	1
baPOG_6739	1
baPOG_674	0
baPOG_6740	1
baPOG_6741	1
baPOG_6742	1
baPOG_6743	1
baPOG_6745	1
baPOG_6746	1
baPOG_6747	1
baPOG_6748	1
baPOG_6749	1
baPOG_675	1
baPOG_6750	0.33
baPOG_6751	0
baPOG_6752	1
baPOG_6753	1
baPOG_6754	0.76
baPOG_6755	1
baPOG_6756	1
baPOG_6757	1
baPOG_6758	1
baPOG_6759	1
baPOG_676	0
baPOG_6760	1
baPOG_6761	1
baPOG_6762	0.44
baPOG_6763	1
baPOG_6764	1
baPOG_6765	1
baPOG_6766	1
baPOG_6767	1
baPOG_6768	0.91
baPOG_6769	1
baPOG_677	1
baPOG_6770	1
baPOG_6771	1
baPOG_6772	1
baPOG_6773	1
baPOG_6774	1
baPOG_6775	1
baPOG_6776	1
baPOG_6777	1
baPOG_6778	1
baPOG_6779	0.51
baPOG_678	0
baPOG_6780	1
baPOG_6781	1
baPOG_6782	1
baPOG_6783	1
baPOG_6784	0.4
baPOG_6785	1
baPOG_6786	0.13
baPOG_6787	1
baPOG_6789	1
baPOG_679	1
baPOG_6790	1
baPOG_6791	1
baPOG_6792	1
baPOG_6793	1
baPOG_6794	1
baPOG_6795	1
baPOG_6796	1
baPOG_6797	1
baPOG_6798	1
baPOG_6799	1
baPOG_68	0.2
baPOG_6800	1
baPOG_6801	1
baPOG_6804	1
baPOG_6805	1
baPOG_6806	1
baPOG_6807	1
baPOG_6808	1
baPOG_6809	1
baPOG_681	1
baPOG_6810	1
baPOG_6811	0.52
baPOG_6812	1
baPOG_6813	1
baPOG_6814	1
baPOG_6815	1
baPOG_6816	1
baPOG_6817	1
baPOG_6818	1
baPOG_6819	1
baPOG_682	1
baPOG_6820	1
baPOG_6821	1
baPOG_6822	1
baPOG_6823	1
baPOG_6824	1
baPOG_6825	0
baPOG_6826	1
baPOG_6827	1
baPOG_6828	1
baPOG_6829	0.56
baPOG_683	1
baPOG_6830	1
baPOG_6831	1
baPOG_6832	1
baPOG_6833	1
baPOG_6834	1
baPOG_6835	1
baPOG_6837	1
baPOG_6838	0.15
baPOG_6839	0.38
baPOG_684	1
baPOG_6840	0.41
baPOG_6841	1
baPOG_6842	1
baPOG_6843	1
baPOG_6844	1
baPOG_6845	1
baPOG_6846	0.52
baPOG_6847	0.13
baPOG_6848	1
baPOG_6849	1
baPOG_685	1
baPOG_6850	1
baPOG_6851	1
baPOG_6852	1
baPOG_6853	1
baPOG_6854	1
baPOG_6855	1
baPOG_6856	1
baPOG_6857	1
baPOG_6858	1
baPOG_6859	1
baPOG_686	1
baPOG_6860	1
baPOG_6861	1
baPOG_6862	1
baPOG_6863	1
baPOG_6864	1
baPOG_6865	1
baPOG_6866	0.8
baPOG_6867	1
baPOG_6868	1
baPOG_6869	1
baPOG_6870	1
baPOG_6871	1
baPOG_6872	1
baPOG_6873	1
baPOG_6874	1
baPOG_6875	1
baPOG_6876	1
baPOG_6877	0
baPOG_6878	1
baPOG_6879	1
baPOG_688	0.02
baPOG_6880	1
baPOG_6881	1
baPOG_6882	1
baPOG_6883	1
baPOG_6884	1
baPOG_6885	1
baPOG_6886	1
baPOG_6887	1
baPOG_6888	0.51
baPOG_6889	0.02
baPOG_689	1
baPOG_6890	1
baPOG_6891	1
baPOG_6892	1
baPOG_6893	1
baPOG_6894	1
baPOG_6895	1
baPOG_6896	1
baPOG_6897	1
baPOG_6898	1
baPOG_6899	1
baPOG_69	1
baPOG_690	1
baPOG_6900	1
baPOG_6901	1
baPOG_6902	1
baPOG_6903	1
baPOG_6904	1
baPOG_6905	1
baPOG_6906	1
baPOG_6907	0
baPOG_6908	1
baPOG_6909	1
baPOG_691	1
baPOG_6910	1
baPOG_6911	1
baPOG_6912	1
baPOG_6913	1
baPOG_6914	1
baPOG_6915	0.83
baPOG_6916	1
baPOG_6917	1
baPOG_6918	1
baPOG_6919	1
baPOG_692	1
baPOG_6920	1
baPOG_6921	1
baPOG_6922	1
baPOG_6923	1
baPOG_6924	1
baPOG_6925	1
baPOG_6926	1
baPOG_6927	1
baPOG_6928	1
baPOG_6929	1
baPOG_6930	1
baPOG_6931	1
baPOG_6932	1
baPOG_6933	1
baPOG_6934	1
baPOG_6935	0
baPOG_6936	1
baPOG_6937	1
baPOG_6938	1
baPOG_6939	1
baPOG_694	1
baPOG_6940	1
baPOG_6941	1
baPOG_6942	1
baPOG_6943	1
baPOG_6944	1
baPOG_6945	1
baPOG_6946	1
baPOG_6947	1
baPOG_6948	1
baPOG_6949	1
baPOG_695	0.47
baPOG_6950	0.11
baPOG_6951	0.75
baPOG_6952	1
baPOG_6953	1
baPOG_6954	1
baPOG_6955	1
baPOG_6956	1
baPOG_6957	1
baPOG_6958	1
baPOG_6959	1
baPOG_696	1
baPOG_6960	1
baPOG_6961	1
baPOG_6962	1
baPOG_6963	1
baPOG_6964	1
baPOG_6965	1
baPOG_6966	1
baPOG_6967	1
baPOG_6968	0
baPOG_6969	1
baPOG_697	1
baPOG_6970	1
baPOG_6971	0.23
baPOG_6972	1
baPOG_6973	1
baPOG_6974	1
baPOG_6975	1
baPOG_6976	1
baPOG_6978	1
baPOG_6979	1
baPOG_698	1
baPOG_6980	1
baPOG_6981	1
baPOG_6982	1
baPOG_6983	1
baPOG_6984	1
baPOG_6985	0.6
baPOG_6986	1
baPOG_6987	1
baPOG_6988	1
baPOG_6989	1
baPOG_699	1
baPOG_6990	1
baPOG_6991	1
baPOG_6992	1
baPOG_6993	1
baPOG_6994	1
baPOG_6995	1
baPOG_6996	1
baPOG_6997	1
baPOG_6998	0.26
baPOG_6999	1
baPOG_7	0
baPOG_70	1
baPOG_700	1
baPOG_7000	1
baPOG_7001	1
baPOG_7002	1
baPOG_7003	1
baPOG_7004	1
baPOG_7005	1
baPOG_7006	1
baPOG_7007	0.9
baPOG_7008	1
baPOG_7009	1
baPOG_701	1
baPOG_7010	1
baPOG_7011	1
baPOG_7012	0.21
baPOG_7013	1
baPOG_7014	1
baPOG_7015	1
baPOG_7016	1
baPOG_7017	1
baPOG_7018	1
baPOG_7019	1
baPOG_702	0.03
baPOG_7020	1
baPOG_7021	1
baPOG_7022	1
baPOG_7023	1
baPOG_7024	1
baPOG_7025	0.88
baPOG_7026	1
baPOG_7027	0
baPOG_7028	1
baPOG_7029	1
baPOG_703	1
baPOG_7030	1
baPOG_7031	1
baPOG_7032	1
baPOG_7033	1
baPOG_7034	1
baPOG_7035	1
baPOG_7036	1
baPOG_7037	1
baPOG_7038	0.24
baPOG_7039	1
baPOG_704	1
baPOG_7040	1
baPOG_7041	1
baPOG_7042	1
baPOG_7043	1
baPOG_7044	1
baPOG_7045	1
baPOG_7047	1
baPOG_7048	0
baPOG_7049	1
baPOG_705	1
baPOG_7050	1
baPOG_7051	1
baPOG_7052	1
baPOG_7053	1
baPOG_7054	1
baPOG_7055	1
baPOG_7056	1
baPOG_7057	1
baPOG_7058	1
baPOG_7059	1
baPOG_706	0
baPOG_7060	0
baPOG_7061	1
baPOG_7062	1
baPOG_7063	1
baPOG_7064	1
baPOG_7065	1
baPOG_7066	1
baPOG_7067	1
baPOG_7068	0
baPOG_7069	1
baPOG_707	1
baPOG_7070	1
baPOG_7071	1
baPOG_7072	1
baPOG_7074	1
baPOG_7075	1
baPOG_7076	1
baPOG_7077	1
baPOG_7078	1
baPOG_7079	1
baPOG_708	1
baPOG_7080	1
baPOG_7081	1
baPOG_7082	1
baPOG_7083	1
baPOG_7084	1
baPOG_7085	0.84
baPOG_7086	1
baPOG_7087	1
baPOG_7088	1
baPOG_7089	0.88
baPOG_709	1
baPOG_7090	1
baPOG_7091	1
baPOG_7092	1
baPOG_7093	1
baPOG_7094	1
baPOG_7095	1
baPOG_7096	1
baPOG_7097	1
baPOG_7098	1
baPOG_7099	1
baPOG_710	1
baPOG_7100	1
baPOG_7101	1
baPOG_7102	1
baPOG_7103	1
baPOG_7104	1
baPOG_7105	1
baPOG_7106	1
baPOG_7107	1
baPOG_7108	1
baPOG_7109	1
baPOG_711	1
baPOG_7110	1
baPOG_7111	1
baPOG_7112	1
baPOG_7113	1
baPOG_7114	1
baPOG_7115	1
baPOG_7116	1
baPOG_7117	1
baPOG_7118	1
baPOG_7119	1
baPOG_712	0.78
baPOG_7120	1
baPOG_7121	1
baPOG_7122	1
baPOG_7123	1
baPOG_7124	1
baPOG_7125	1
baPOG_7126	1
baPOG_7127	1
baPOG_7128	1
baPOG_7129	1
baPOG_713	1
baPOG_7130	1
baPOG_7131	1
baPOG_7132	0
baPOG_7133	1
baPOG_7134	1
baPOG_7135	1
baPOG_7136	0.45
baPOG_7137	1
baPOG_7138	1
baPOG_714	1
baPOG_7140	1
baPOG_7141	1
baPOG_7142	1
baPOG_7143	1
baPOG_7144	1
baPOG_7145	1
baPOG_7146	0.86
baPOG_7147	0.78
baPOG_7148	1
baPOG_7149	1
baPOG_715	1
baPOG_7150	1
baPOG_7151	1
baPOG_7152	1
baPOG_7153	1
baPOG_7154	1
baPOG_7155	1
baPOG_7156	1
baPOG_7157	1
baPOG_7158	1
baPOG_7159	1
baPOG_716	0.22
baPOG_7160	1
baPOG_7161	1
baPOG_7162	1
baPOG_7163	1
baPOG_7164	1
baPOG_7165	1
baPOG_7166	1
baPOG_7167	1
baPOG_7168	0.73
baPOG_7169	0
baPOG_717	1
baPOG_7170	1
baPOG_7171	1
baPOG_7172	1
baPOG_7173	1
baPOG_7174	1
baPOG_7175	1
baPOG_7176	1
baPOG_7177	1
baPOG_7178	1
baPOG_7179	1
baPOG_718	1
baPOG_7180	1
baPOG_7181	1
baPOG_7182	1
baPOG_7183	1
baPOG_7184	1
baPOG_7185	1
baPOG_7186	1
baPOG_7187	1
baPOG_7188	1
baPOG_7189	1
baPOG_719	1
baPOG_7190	1
baPOG_7191	1
baPOG_7192	1
baPOG_7193	0.28
baPOG_7194	1
baPOG_7195	1
baPOG_7196	1
baPOG_7197	1
baPOG_7198	1
baPOG_7199	1
baPOG_720	1
baPOG_7200	1
baPOG_7201	1
baPOG_7202	1
baPOG_7203	1
baPOG_7204	1
baPOG_7205	1
baPOG_7206	1
baPOG_7207	1
baPOG_7208	1
baPOG_7209	1
baPOG_721	0
baPOG_7210	1
baPOG_7211	1
baPOG_7212	0.42
baPOG_7214	1
baPOG_7215	1
baPOG_7216	1
baPOG_7217	1
baPOG_7218	1
baPOG_7219	1
baPOG_722	1
baPOG_7220	1
baPOG_7221	1
baPOG_7222	0.35
baPOG_7223	1
baPOG_7224	1
baPOG_7225	0.48
baPOG_7226	1
baPOG_7227	1
baPOG_7228	1
baPOG_7229	1
baPOG_723	1
baPOG_7230	1
baPOG_7231	1
baPOG_7232	1
baPOG_7233	1
baPOG_7234	1
baPOG_7235	1
baPOG_7236	1
baPOG_7237	1
baPOG_7238	1
baPOG_7239	1
baPOG_724	0.73
baPOG_7240	1
baPOG_7241	1
baPOG_7242	1
baPOG_7243	1
baPOG_7244	1
baPOG_7245	1
baPOG_7246	1
baPOG_7247	1
baPOG_7248	1
baPOG_7249	1
baPOG_725	1
baPOG_7250	1
baPOG_7251	1
baPOG_7252	1
baPOG_7253	1
baPOG_7254	1
baPOG_7255	1
baPOG_7256	0
baPOG_7257	1
baPOG_7258	1
baPOG_7259	1
baPOG_726	0.74
baPOG_7260	1
baPOG_7261	1
baPOG_7262	1
baPOG_7263	1
baPOG_7264	1
baPOG_7265	1
baPOG_7266	1
baPOG_7267	1
baPOG_7268	1
baPOG_7269	1
baPOG_727	1
baPOG_7270	1
baPOG_7271	1
baPOG_7272	0
baPOG_7273	1
baPOG_7274	1
baPOG_7275	1
baPOG_7276	1
baPOG_7277	0.42
baPOG_7278	1
baPOG_7279	1
baPOG_728	0.38
baPOG_7280	1
baPOG_7281	1
baPOG_7282	1
baPOG_7283	1
baPOG_7284	1
baPOG_7285	1
baPOG_7286	1
baPOG_7287	1
baPOG_7288	0.95
baPOG_7289	1
baPOG_7290	0.09
baPOG_7291	1
baPOG_7292	1
baPOG_7293	1
baPOG_7294	1
baPOG_7295	1
baPOG_7296	1
baPOG_7298	1
baPOG_7299	1
baPOG_73	0.82
baPOG_730	1
baPOG_7300	1
baPOG_7301	0
baPOG_7302	1
baPOG_7303	1
baPOG_7304	1
baPOG_7305	0.53
baPOG_7306	1
baPOG_7307	1
baPOG_7308	1
baPOG_7309	1
baPOG_731	1
baPOG_7310	1
baPOG_7311	1
baPOG_7312	1
baPOG_7313	1
baPOG_7314	1
baPOG_7315	1
baPOG_7317	1
baPOG_7318	1
baPOG_7319	1
baPOG_732	1
baPOG_7320	1
baPOG_7321	1
baPOG_7322	1
baPOG_7323	1
baPOG_7324	1
baPOG_7325	1
baPOG_7326	1
baPOG_7327	1
baPOG_7328	1
baPOG_7329	1
baPOG_733	0
baPOG_7330	1
baPOG_7331	1
baPOG_7332	1
baPOG_7333	1
baPOG_7334	1
baPOG_7335	0.87
baPOG_7336	1
baPOG_7337	1
baPOG_7338	1
baPOG_7339	1
baPOG_734	0.23
baPOG_7340	1
baPOG_7341	0
baPOG_7342	1
baPOG_7343	1
baPOG_7344	1
baPOG_7345	1
baPOG_7346	1
baPOG_7347	1
baPOG_7348	0
baPOG_7349	1
baPOG_735	1
baPOG_7350	1
baPOG_7351	0.54
baPOG_7352	1
baPOG_7353	0.32
baPOG_7354	0.4
baPOG_7355	1
baPOG_7356	1
baPOG_7357	0.51
baPOG_7358	1
baPOG_7359	1
baPOG_7360	1
baPOG_7361	1
baPOG_7362	1
baPOG_7363	1
baPOG_7364	1
baPOG_7365	1
baPOG_7366	1
baPOG_7367	1
baPOG_7368	0.13
baPOG_7369	1
baPOG_737	0.31
baPOG_7370	1
baPOG_7371	1
baPOG_7372	1
baPOG_7373	1
baPOG_7374	1
baPOG_7375	1
baPOG_7376	1
baPOG_7377	1
baPOG_7378	1
baPOG_7379	1
baPOG_738	1
baPOG_7380	1
baPOG_7381	1
baPOG_7382	1
baPOG_7383	1
baPOG_7384	1
baPOG_7385	1
baPOG_7386	1
baPOG_7387	1
baPOG_7388	1
baPOG_7389	1
baPOG_739	0.62
baPOG_7390	1
baPOG_7391	1
baPOG_7392	1
baPOG_7393	1
baPOG_7394	1
baPOG_7395	1
baPOG_7396	1
baPOG_7397	1
baPOG_7398	1
baPOG_7399	1
