#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
YP_003331432.1_hypothetical_protein_[Acidianus_spindle-shaped_virus_1]                -          euVOG_1067           -              0.013   14.4   4.5     0.052   12.5   4.5   1.9   1   1   0   1   1   1   0 -
YP_008059317.1_hypothetical_protein_HGTV1_142_[Halovirus_HGTV-1]                      -          euVOG_1067           -              0.018   13.9   0.1     0.019   13.8   0.1   1.0   1   0   0   1   1   1   0 -
YP_009362635.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_5]        -          euVOG_1067           -               0.02   13.8   4.9     0.025   13.5   4.9   1.3   1   1   0   1   1   1   0 -
YP_009362755.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_11]       -          euVOG_1067           -               0.02   13.8   4.9     0.025   13.5   4.9   1.3   1   1   0   1   1   1   0 -
YP_009362886.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_6]        -          euVOG_1067           -               0.02   13.8   4.9     0.025   13.5   4.9   1.3   1   1   0   1   1   1   0 -
YP_009362585.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_9]        -          euVOG_1067           -               0.03   13.2   4.5     0.025   13.5   1.6   2.1   2   1   0   2   2   2   0 -
YP_009362708.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_8]        -          euVOG_1067           -               0.03   13.2   4.5     0.025   13.5   1.6   2.1   2   1   0   2   2   2   0 -
YP_009362527.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_7]        -          euVOG_1067           -              0.039   12.9   9.2      0.19   10.7   9.2   2.0   1   1   0   1   1   1   0 -
AAR27920.1_ORF_B79_[Sulfolobus_spindle-shaped_virus_Ragged_Hills_complete_genome.]    -          euVOG_1067           -              0.047   12.6   7.2     0.025   13.5   3.2   1.8   1   1   0   1   1   1   0 -
NP_963948.1_ORF_B79_[Sulfolobus_virus_Ragged_Hills]                                   -          euVOG_1067           -              0.047   12.6   7.2     0.025   13.5   3.2   1.8   1   1   0   1   1   1   0 -
AAQ94381.1_ORF_A80_[Sulfolobus_spindle-shaped_virus_Kamchatka-1_complete_genome.]     -          euVOG_1067           -              0.053   12.4   1.4     0.082   11.8   1.5   1.5   1   1   0   1   1   1   0 -
NP_963984.1_ORF_A80_[Sulfolobus_virus_Kamchatka_1]                                    -          euVOG_1067           -              0.053   12.4   1.4     0.082   11.8   1.5   1.5   1   1   0   1   1   1   0 -
ACZ35806.1_zinc_finger_protein_[Acidianus_spindle-shaped_virus_1_complete_genome.]    -          euVOG_1067           -               0.23   10.4   5.0      0.52    9.2   5.0   1.8   1   1   0   1   1   1   0 -
YP_003331426.1_zinc_finger_protein_[Acidianus_spindle-shaped_virus_1]                 -          euVOG_1067           -               0.23   10.4   5.0      0.52    9.2   5.0   1.8   1   1   0   1   1   1   0 -
YP_008059130.1_HNH_protein_[Halovirus_HCTV-5]                                         -          euVOG_1067           -               0.46    9.4  10.0      0.87    8.5   4.7   2.9   2   1   1   3   3   3   0 -
YP_008059147.1_HNH_protein_[Halovirus_HCTV-5]                                         -          euVOG_1067           -               0.63    9.0  13.7     0.043   12.7   5.3   3.0   2   1   0   3   3   3   0 -
CDF81348.1_IS605_OrfB_family_protein_[Sulfolobus_monocaudavirus_SMV1_complete_genome] -          euVOG_1067           -                4.8    6.1   7.4      0.65    8.9   2.3   2.0   2   0   0   2   2   2   0 -
YP_009008088.1_IS605_OrfB_family_protein_[Sulfolobus_monocaudavirus_SMV1]             -          euVOG_1067           -                4.8    6.1   7.4      0.65    8.9   2.3   2.0   2   0   0   2   2   2   0 -
AGC34589.1_hypothetical_protein_[Halovirus_HSTV-1_complete_genome.] -          euVOG_274            -             0.0093   13.4   2.2      0.01   13.3   2.2   1.0   1   0   0   1   1   1   1 -
YP_008083094.1_hypothetical_protein_HSTV1_44_[Halovirus_HSTV-1]     -          euVOG_274            -             0.0093   13.4   2.2      0.01   13.3   2.2   1.0   1   0   0   1   1   1   1 -
YP_008058709.1_hypothetical_protein_HHTV1_19_[Halovirus_HHTV-1]     -          euVOG_274            -              0.033   11.6   3.6     0.051   11.0   3.6   1.3   1   0   0   1   1   1   0 -
YP_009094226.1_hypothetical_protein_[Stygiolobus_rod-shaped_virus]  -          euVOG_274            -              0.035   11.5   7.6     0.042   11.3   7.6   1.0   1   0   0   1   1   1   0 -
YP_008058435.1_hypothetical_protein_HCTV2_73_[Halovirus_HCTV-2]     -          euVOG_274            -               0.59    7.4  14.7       1.2    6.5  14.7   1.4   1   0   0   1   1   1   0 -
AGC34467.1_thymidylate_kinase_[Halovirus_HVTV-1_complete_genome.] -          euVOG_2228           -            6.9e-06   24.7   0.0     1e-05   24.2   0.0   1.2   1   0   0   1   1   1   1 -
YP_007379003.1_thymidylate_kinase_[Halovirus_HVTV-1]              -          euVOG_2228           -            6.9e-06   24.7   0.0     1e-05   24.2   0.0   1.2   1   0   0   1   1   1   1 -
YP_008059135.1_TMP_kinase_[Halovirus_HCTV-5]                      -          euVOG_2228           -            2.4e-05   23.0   0.0   2.9e-05   22.7   0.0   1.1   1   0   0   1   1   1   1 -
YP_008059654.1_TMP_kinase_[Halovirus_HCTV-1]                      -          euVOG_2228           -            6.1e-05   21.6   0.0   8.9e-05   21.1   0.0   1.2   1   0   0   1   1   1   1 -
YP_008059282.1_TMP_kinase_[Halovirus_HGTV-1]                      -          euVOG_2228           -            6.5e-05   21.5   0.0   0.00011   20.8   0.0   1.3   1   1   0   1   1   1   1 -
AAM88692.1_capsid_protein_CP67_[Virus_PhiCh1_complete_genome.] -          euVOG_6338           -              0.067   12.0   0.0      0.12   11.2   0.0   1.3   1   0   0   1   1   1   0 -
NP_665936.1_capsid_protein_CP67_[Natrialba_phage_PhiCh1]       -          euVOG_6338           -              0.067   12.0   0.0      0.12   11.2   0.0   1.3   1   0   0   1   1   1   0 -
ADF27745.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_2_complete_genome.] -          euVOG_5676           -              0.094   10.6   6.4     0.031   12.2   3.9   1.4   2   0   0   2   2   2   0 -
YP_003591075.1_hypothetical_protein_STIV2_A259_[Sulfolobus_turreted_icosahedral_virus_2]   -          euVOG_5676           -              0.094   10.6   6.4     0.031   12.2   3.9   1.4   2   0   0   2   2   2   0 -
AAS89096.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_complete_genome.] -          euVOG_1025           -              0.012   13.5   0.4     0.017   13.0   0.4   1.3   1   0   0   1   1   1   0 -
YP_025017.1_hypothetical_protein_B124_[Sulfolobus_turreted_icosahedral_virus_1]          -          euVOG_1025           -              0.012   13.5   0.4     0.017   13.0   0.4   1.3   1   0   0   1   1   1   0 -
YP_008059246.1_RadA_[Halovirus_HGTV-1] -          euVOG_1115           -               0.18   10.6  10.7      0.26   10.1  10.7   1.3   1   0   0   1   1   1   0 -
YP_009230336.1_poly-A_polymerase_[Acidianus_tailed_spindle_virus] -          euVOG_976            -              0.005   14.9   0.9     0.026   12.6   0.0   2.1   2   0   0   2   2   2   1 -
AGC34587.1_hypothetical_protein_[Halovirus_HSTV-1_complete_genome.] -          euVOG_1057           -               0.11    9.7   1.6      0.11    9.7   1.6   1.0   1   0   0   1   1   1   0 -
YP_008083092.1_hypothetical_protein_HSTV1_42_[Halovirus_HSTV-1]     -          euVOG_1057           -               0.11    9.7   1.6      0.11    9.7   1.6   1.0   1   0   0   1   1   1   0 -
YP_009230322.1_hypothetical_protein_ATSV_C581_[Acidianus_tailed_spindle_virus]             -          euVOG_198            -            0.00052   16.2  43.1   0.00066   15.9  43.1   1.1   1   0   0   1   1   1   1 -
ADF27766.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_2_complete_genome.] -          euVOG_198            -              0.027   10.5  10.1     0.027   10.5  10.1   1.0   1   0   0   1   1   1   0 -
YP_003591102.1_hypothetical_protein_STIV2_A118_[Sulfolobus_turreted_icosahedral_virus_2]   -          euVOG_198            -              0.027   10.5  10.1     0.027   10.5  10.1   1.0   1   0   0   1   1   1   0 -
AAS89096.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_complete_genome.]   -          euVOG_198            -               0.06    9.4  18.3     0.058    9.4  18.3   1.0   1   0   0   1   1   1   0 -
YP_025017.1_hypothetical_protein_B124_[Sulfolobus_turreted_icosahedral_virus_1]            -          euVOG_198            -               0.06    9.4  18.3     0.058    9.4  18.3   1.0   1   0   0   1   1   1   0 -
YP_009226241.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV3]                       -          euVOG_198            -               0.25    7.3  23.4      0.32    6.9  23.4   1.1   1   0   0   1   1   1   0 -
AAQ73273.1_ORF_809_[Fusellovirus_SSV2_complete_genome.]                                       -          euVOG_684            -              0.068   11.7   0.1      0.14   10.6   0.1   1.4   1   0   0   1   1   1   0 -
NP_944478.1_hypothetical_protein_SSV2p26_[Sulfolobus_spindle-shaped_virus_2]                  -          euVOG_684            -              0.068   11.7   0.1      0.14   10.6   0.1   1.4   1   0   0   1   1   1   0 -
ACZ35779.1_putative_end-filament_protein_[Sulfolobus_spindle-shaped_virus_7_complete_genome.] -          euVOG_684            -               0.28    9.6   1.1      0.29    9.6   0.1   1.5   2   0   0   2   2   2   0 -
YP_003331511.1_putative_end-filament_protein_[Sulfolobus_spindle-shaped_virus_7]              -          euVOG_684            -               0.28    9.6   1.1      0.29    9.6   0.1   1.5   2   0   0   2   2   2   0 -
CCG27846.1_hypothetical_recombinase_[Aeropyrum_coil-shaped_virus_complete_genome] -          euVOG_4377           -              0.059   11.7   0.1     0.095   11.1   0.1   1.2   1   0   0   1   1   1   0 -
ADJ54243.1_hypothetical_protein_[Hyperthermophilic_Archaeal_Virus_1_complete_genome.] -          euVOG_6865           -              0.015   13.3   0.0     0.017   13.1   0.0   1.0   1   0   0   1   1   1   0 -
YP_003773418.1_hypothetical_protein_HAV1_gp20_[Hyperthermophilic_Archaeal_Virus_1]    -          euVOG_6865           -              0.015   13.3   0.0     0.017   13.1   0.0   1.0   1   0   0   1   1   1   0 -
YP_009272979.1_holliday_junction_resolvase_[Sulfolobus_islandicus_rudivirus_3]        -          euVOG_3112           -             0.0023   16.7   1.5    0.0026   16.5   1.5   1.2   1   0   0   1   1   1   1 -
CAC87310.1_hypothetical_protein_[Sulfolobus_virus_SIRV-2_genomic_DNA]                 -          euVOG_3112           -             0.0069   15.1   0.8    0.0079   14.9   0.8   1.2   1   0   0   1   1   1   1 -
NP_666569.1_hypothetical_protein_SIRV2gp35_[Sulfolobus_islandicus_rod-shaped_virus_2] -          euVOG_3112           -             0.0069   15.1   0.8    0.0079   14.9   0.8   1.2   1   0   0   1   1   1   1 -
ABN58496.1_membrane_protein_[Pyrococcus_abyssi_virus_1_complete_genome.]                               -          euVOG_619            -             0.0071   15.3   0.1     0.013   14.4   0.1   1.5   1   0   0   1   1   1   1 -
CCG27866.1_hypothetical_RHH_DNA-binding_protein_[Aeropyrum_coil-shaped_virus_complete_genome]          -          euVOG_619            -             0.0099   14.8   2.1     0.019   13.9   1.7   1.5   1   1   1   2   2   2   1 -
AAS89072.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_complete_genome.]               -          euVOG_619            -               0.01   14.8   0.9     0.028   13.3   0.2   2.1   2   0   0   2   2   1   0 -
YP_024993.1_hypothetical_protein_A510_[Sulfolobus_turreted_icosahedral_virus_1]                        -          euVOG_619            -               0.01   14.8   0.9     0.028   13.3   0.2   2.1   2   0   0   2   2   1   0 -
CAJ31705.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_8_partial_viral_genome]         -          euVOG_619            -                0.1   11.5   5.2     0.089   11.7   2.2   2.0   2   1   0   2   2   2   0 -
YP_001604309.1_hypothetical_protein_AFV8_gp28_[Acidianus_filamentous_virus_8]                          -          euVOG_619            -                0.1   11.5   5.2     0.089   11.7   2.2   2.0   2   1   0   2   2   2   0 -
CAJ31522.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_3_partial_viral_genome]         -          euVOG_619            -               0.49    9.4   8.2      0.12   11.4   2.6   2.1   1   1   1   2   2   2   0 -
YP_001604374.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_3]                          -          euVOG_619            -               0.49    9.4   8.2      0.12   11.4   2.6   2.1   1   1   1   2   2   2   0 -
CAJ31587.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_6_partial_viral_genome]         -          euVOG_619            -               0.83    8.6   9.2      0.12   11.3   2.8   2.1   1   1   0   2   2   2   0 -
YP_001604191.1_hypothetical_protein_AFV6_gp33_[Acidianus_filamentous_virus_6]                          -          euVOG_619            -               0.83    8.6   9.2      0.12   11.3   2.8   2.1   1   1   0   2   2   2   0 -
CAJ31646.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_7_partial_viral_genome]         -          euVOG_619            -               0.86    8.6   6.9       0.2   10.6   3.0   1.9   1   1   1   2   2   2   0 -
YP_001604250.1_hypothetical_protein_AFV7_gp26_[Acidianus_filamentous_virus_7]                          -          euVOG_619            -               0.86    8.6   6.9       0.2   10.6   3.0   1.9   1   1   1   2   2   2   0 -
CAH04254.1_hypothetical_protein_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome] -          euVOG_619            -                1.4    7.9   9.9     0.096   11.6   2.1   2.4   1   1   0   2   2   2   0 -
YP_077264.1_hypothetical_protein_STSV1pORF71_[Sulfolobus_virus_STSV1]                                  -          euVOG_619            -                1.4    7.9   9.9     0.096   11.6   2.1   2.4   1   1   0   2   2   2   0 -
AGC34405.1_hypothetical_protein_[Halovirus_HVTV-1_complete_genome.] -          euVOG_4315           -            0.00091   16.7   0.0    0.0012   16.3   0.0   1.1   1   0   0   1   1   1   1 -
YP_007378941.1_hypothetical_protein_HVTV1_35_[Halovirus_HVTV-1]     -          euVOG_4315           -            0.00091   16.7   0.0    0.0012   16.3   0.0   1.1   1   0   0   1   1   1   1 -
YP_008059078.1_hypothetical_protein_HCTV5_36_[Halovirus_HCTV-5]     -          euVOG_4315           -            0.00091   16.7   0.0    0.0012   16.3   0.0   1.1   1   0   0   1   1   1   1 -
YP_008059416.1_hypothetical_protein_HGTV1_241_[Halovirus_HGTV-1] -          euVOG_3756           -             0.0033   16.2   0.3    0.0051   15.6   0.3   1.3   1   0   0   1   1   1   1 -
AGC34522.1_hypothetical_protein_[Halovirus_HVTV-1_complete_genome.] -          euVOG_367            -              0.056   11.5   0.5     0.056   11.5   0.5   1.0   1   0   0   1   1   1   0 -
YP_007379058.1_hypothetical_protein_HVTV1_153_[Halovirus_HVTV-1]    -          euVOG_367            -              0.056   11.5   0.5     0.056   11.5   0.5   1.0   1   0   0   1   1   1   0 -
YP_008059190.1_hypothetical_protein_HCTV5_149_[Halovirus_HCTV-5]    -          euVOG_367            -              0.056   11.5   0.5     0.056   11.5   0.5   1.0   1   0   0   1   1   1   0 -
YP_008059702.1_hypothetical_protein_DNAM5_141_[Halovirus_HCTV-1]    -          euVOG_367            -              0.065   11.3   0.3     0.064   11.3   0.3   1.0   1   0   0   1   1   1   0 -
ACZ35794.1_integrase_[Acidianus_spindle-shaped_virus_1_complete_genome.] -          euVOG_3155           -             0.0082   14.4   0.0     0.014   13.7   0.0   1.4   1   0   0   1   1   1   1 -
YP_003331413.1_integrase_[Acidianus_spindle-shaped_virus_1]              -          euVOG_3155           -             0.0082   14.4   0.0     0.014   13.7   0.0   1.4   1   0   0   1   1   1   1 -
CAJ31621.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_7_partial_viral_genome] -          euVOG_5326           -              0.025   13.5   1.3     0.049   12.5   0.9   1.7   1   1   1   2   2   2   0 -
YP_001604226.1_hypothetical_protein_AFV7_gp02_[Acidianus_filamentous_virus_7]                  -          euVOG_5326           -              0.025   13.5   1.3     0.049   12.5   0.9   1.7   1   1   1   2   2   2   0 -
CAJ31681.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_8_partial_viral_genome] -          euVOG_5326           -              0.041   12.8   0.9     0.072   12.0   0.6   1.5   1   1   0   1   1   1   0 -
YP_001604285.1_hypothetical_protein_AFV8_gp04_[Acidianus_filamentous_virus_8]                  -          euVOG_5326           -              0.041   12.8   0.9     0.072   12.0   0.6   1.5   1   1   0   1   1   1   0 -
AAM88753.1_unknown_[Virus_PhiCh1_complete_genome.]                            -          euVOG_1353           -                2.2    4.4   4.5       2.8    4.0   4.5   1.1   1   0   0   1   1   1   0 -
NP_665997.1_hypothetical_protein_PhiCh1p80_[Natrialba_phage_PhiCh1]           -          euVOG_1353           -                2.2    4.4   4.5       2.8    4.0   4.5   1.1   1   0   0   1   1   1   0 -
CAC93987.1_hypothetical_protein_[Sulfolobus_virus_SIRV-1_complete_viral_genome]                -          euVOG_1912           -              0.096   12.1   0.1      0.26   10.7   0.0   1.7   2   0   0   2   2   2   0 -
NP_666620.1_hypothetical_protein_SIRV1gp32_[Sulfolobus_islandicus_rod-shaped_virus_1]          -          euVOG_1912           -              0.096   12.1   0.1      0.26   10.7   0.0   1.7   2   0   0   2   2   2   0 -
CAG38851.1_hypothetical_protein_[Sulfolobus_islandicus_rudivirus_1_variant_XX_complete_genome] -          euVOG_1912           -              0.098   12.1   0.1      0.26   10.7   0.0   1.7   2   0   0   2   2   2   0 -
YP_009230318.1_hypothetical_protein_ATSV_D117_[Acidianus_tailed_spindle_virus] -          euVOG_763            -               0.12   11.4   6.5     0.034   13.1   3.5   1.6   2   0   0   2   2   2   0 -
AEY69068.1_putative_AAA+_superfamily_ATPase_[Thermococcus_prieurii_virus_1_complete_genome.] -          euVOG_200            -              0.013   11.1   0.0     0.016   10.8   0.0   1.0   1   0   0   1   1   1   0 -
AFA44832.1_AAA+_superfamily_ATPase_[Thermococcus_prieurii_virus_1_complete_genome.]          -          euVOG_200            -              0.013   11.1   0.0     0.016   10.8   0.0   1.0   1   0   0   1   1   1   0 -
YP_005271242.1_unnamed_protein_product_[Thermococcus_prieurii_virus_1]                       -          euVOG_200            -              0.013   11.1   0.0     0.016   10.8   0.0   1.0   1   0   0   1   1   1   0 -
YP_009230261.1_AAA+_ATPase_[Acidianus_tailed_spindle_virus]                                  -          euVOG_200            -              0.087    8.3   0.1      0.14    7.6   0.1   1.2   1   0   0   1   1   1   0 -
AAS89096.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_complete_genome.]     -          euVOG_200            -               0.22    7.0  11.2      0.25    6.8  11.2   1.1   1   0   0   1   1   1   0 -
YP_025017.1_hypothetical_protein_B124_[Sulfolobus_turreted_icosahedral_virus_1]              -          euVOG_200            -               0.22    7.0  11.2      0.25    6.8  11.2   1.1   1   0   0   1   1   1   0 -
CAG25620.1_hypothetical_protein_[Pyrobaculum_spherical_virus_complete_genome] -          euVOG_4271           -            0.00052   18.2   0.5   0.00061   18.0   0.5   1.1   1   0   0   1   1   1   1 -
YP_015522.1_hypothetical_protein_PyrSV_gp01_[Pyrobaculum_spherical_virus]     -          euVOG_4271           -            0.00052   18.2   0.5   0.00061   18.0   0.5   1.1   1   0   0   1   1   1   1 -
YP_009211321.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_2] -          euVOG_5354           -              0.032   12.6   0.5      0.32    9.4   0.1   1.9   2   0   0   2   2   2   0 -
YP_009211288.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_2] -          euVOG_4244           -              0.047   12.3   0.0     0.049   12.3   0.0   1.1   1   0   0   1   1   1   0 -
CCG27839.1_hypothetical_protein_[Aeropyrum_coil-shaped_virus_complete_genome]                  -          euVOG_2241           -              0.028   13.0   2.4     0.029   13.0   1.8   1.3   1   1   0   1   1   1   0 -
YP_009219226.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV2]                           -          euVOG_2241           -               0.15   10.7   3.9      0.26    9.8   3.9   1.3   1   0   0   1   1   1   0 -
YP_009230346.1_hypothetical_protein_ATSV_B2246_[Acidianus_tailed_spindle_virus]                -          euVOG_2241           -               0.38    9.3  13.9      0.89    8.1   8.6   3.7   4   0   0   4   4   4   0 -
CAI44190.1_putative_ATPase_[Acidianus_rod-shaped_virus_1_complete_viral_genome]          -          euVOG_1373           -              0.078   10.4   0.0      0.12    9.8   0.0   1.2   1   0   0   1   1   1   0 -
YP_001542652.1_putative_ATPase_[Acidianus_rod-shaped_virus_1]                            -          euVOG_1373           -              0.078   10.4   0.0      0.12    9.8   0.0   1.2   1   0   0   1   1   1   0 -
YP_009408166.1_hypothetical_protein_b79_[Metallosphaera_turreted_icosahedral_virus]    -          euVOG_3083           -             0.0025   16.8   0.9    0.0028   16.7   0.9   1.3   1   0   0   1   1   1   1 -
AIA83255.1_putative_phage_protein_[Podovirus_Lau218_strain_TahiMoana_complete_genome.] -          euVOG_3083           -              0.034   13.2   1.2      0.47    9.4   0.1   2.0   2   0   0   2   2   2   0 -
CCD22110.1_hypothetical_protein_[TPA:_Aeropyrum_pernix_spindle-shaped_virus_1_complete_genome] -          euVOG_7707           -              0.038   13.0   0.1      0.06   12.3   0.1   1.3   1   0   0   1   1   1   0 -
YP_009177752.1_hypothetical_protein_[Aeropyrum_pernix_spindle-shaped_virus_1]                  -          euVOG_7707           -              0.038   13.0   0.1      0.06   12.3   0.1   1.3   1   0   0   1   1   1   0 -
CCD22152.1_hypothetical_protein_[TPA:_Aeropyrum_pernix_ovoid_virus_1_complete_genome]          -          euVOG_7707           -              0.086   11.8   0.2     0.086   11.8   0.2   1.6   2   0   0   2   2   2   0 -
YP_009177662.1_hypothetical_protein_[Aeropyrum_pernix_ovoid_virus_1]                           -          euVOG_7707           -              0.086   11.8   0.2     0.086   11.8   0.2   1.6   2   0   0   2   2   2   0 -
ADF27766.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_2_complete_genome.] -          euVOG_1942           -            0.00074   17.3   2.2   0.00083   17.2   2.2   1.0   1   0   0   1   1   1   1 -
YP_003591102.1_hypothetical_protein_STIV2_A118_[Sulfolobus_turreted_icosahedral_virus_2]   -          euVOG_1942           -            0.00074   17.3   2.2   0.00083   17.2   2.2   1.0   1   0   0   1   1   1   1 -
AAS89069.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_complete_genome.]   -          euVOG_1942           -             0.0021   15.8   0.0    0.0021   15.8   0.0   1.0   1   0   0   1   1   1   1 -
YP_024990.1_hypothetical_protein_C67_[Sulfolobus_turreted_icosahedral_virus_1]             -          euVOG_1942           -             0.0021   15.8   0.0    0.0021   15.8   0.0   1.0   1   0   0   1   1   1   1 -
AAS89096.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_complete_genome.]   -          euVOG_1942           -             0.0045   14.8   5.0    0.0051   14.6   5.0   1.0   1   0   0   1   1   1   1 -
YP_025017.1_hypothetical_protein_B124_[Sulfolobus_turreted_icosahedral_virus_1]            -          euVOG_1942           -             0.0045   14.8   5.0    0.0051   14.6   5.0   1.0   1   0   0   1   1   1   1 -
AGG36560.1_hypothetical_protein_[Sulfolobales_Mexican_fusellovirus_1_complete_genome.] -          euVOG_315            -              0.013   12.4   0.4      0.33    7.7   0.0   2.3   2   1   1   3   3   3   0 -
YP_007678015.1_hypothetical_protein_SMF1_0013_[Sulfolobales_Mexican_fusellovirus_1]    -          euVOG_315            -              0.013   12.4   0.4      0.33    7.7   0.0   2.3   2   1   1   3   3   3   0 -
YP_008059349.1_thioredoxin_[Halovirus_HGTV-1] -          euVOG_786            -            9.8e-11   40.6   0.0     1e-10   40.5   0.0   1.0   1   0   0   1   1   1   1 -
ABP73436.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_complete_genome.] -          euVOG_1841           -               0.99    7.9   8.8         2    7.0   8.8   1.4   1   0   0   1   1   1   0 -
YP_001210350.1_hypothetical_protein_ABV_gp46_[Acidianus_bottle-shaped_virus]     -          euVOG_1841           -               0.99    7.9   8.8         2    7.0   8.8   1.4   1   0   0   1   1   1   0 -
NP_046983.1_pseudomurein_endosiopeptidase_[Methanobacterium_phage_psiM2] -          euVOG_5965           -             0.0028   14.3   5.1    0.0055   13.3   0.6   2.2   2   0   0   2   2   2   2 -
YP_009219924.1_putative_polynucleotide_kinase/phosphatase_[Sulfolobales_virus_YNP1] -          euVOG_3156           -             0.0036   15.5   0.0    0.0064   14.7   0.0   1.5   1   1   0   1   1   1   1 -
YP_009216726.1_putative_polynucleotide_kinase/phosphatase_[Sulfolobales_Virus_YNP2] -          euVOG_3156           -              0.079   11.2   0.0      0.32    9.1   0.0   1.7   2   0   0   2   2   2   0 -
YP_009219954.1_putative_DNA_repair_helicase_Rad3_[Sulfolobales_virus_YNP1] -          euVOG_6667           -              0.065   12.1   0.2       3.3    6.6   0.0   2.5   2   0   0   2   2   2   0 -
AAS89069.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_complete_genome.]   -          euVOG_3844           -             0.0013   17.1   3.1    0.0013   17.1   3.1   1.3   1   1   0   1   1   1   1 -
YP_024990.1_hypothetical_protein_C67_[Sulfolobus_turreted_icosahedral_virus_1]             -          euVOG_3844           -             0.0013   17.1   3.1    0.0013   17.1   3.1   1.3   1   1   0   1   1   1   1 -
ADF27745.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_2_complete_genome.] -          euVOG_3844           -             0.0052   15.2   0.3    0.0087   14.5   0.3   1.3   1   0   0   1   1   1   1 -
YP_003591075.1_hypothetical_protein_STIV2_A259_[Sulfolobus_turreted_icosahedral_virus_2]   -          euVOG_3844           -             0.0052   15.2   0.3    0.0087   14.5   0.3   1.3   1   0   0   1   1   1   1 -
CDF81357.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV1_complete_genome]           -          euVOG_3844           -              0.012   14.0   0.0     0.015   13.7   0.0   1.1   1   0   0   1   1   1   0 -
YP_009008097.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV1]                       -          euVOG_3844           -              0.012   14.0   0.0     0.015   13.7   0.0   1.1   1   0   0   1   1   1   0 -
AAS89071.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_complete_genome.]   -          euVOG_3844           -               0.12   10.8   2.2      0.11   10.8   2.2   1.1   1   0   0   1   1   1   0 -
YP_024992.1_hypothetical_protein_A55_[Sulfolobus_turreted_icosahedral_virus_1]             -          euVOG_3844           -               0.12   10.8   2.2      0.11   10.8   2.2   1.1   1   0   0   1   1   1   0 -
YP_009362662.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_5]  -          euVOG_2159           -              0.021   13.8   0.6      0.31   10.0   0.2   2.1   2   0   0   2   2   2   0 -
YP_009362780.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_11] -          euVOG_2159           -              0.021   13.8   0.6      0.31   10.0   0.2   2.1   2   0   0   2   2   2   0 -
YP_009362913.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_6]  -          euVOG_2159           -              0.021   13.8   0.6      0.31   10.0   0.2   2.1   2   0   0   2   2   2   0 -
YP_009362968.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_4]  -          euVOG_2159           -              0.021   13.8   0.6      0.31   10.0   0.2   2.1   2   0   0   2   2   2   0 -
AAM88768.1_unknown_[Virus_PhiCh1_complete_genome.]                  -          euVOG_7271           -              0.058   12.0   0.0       0.1   11.1   0.0   1.3   1   0   0   1   1   1   0 -
NP_666013.1_hypothetical_protein_PhiCh1p96_[Natrialba_phage_PhiCh1] -          euVOG_7271           -              0.058   12.0   0.0       0.1   11.1   0.0   1.3   1   0   0   1   1   1   0 -
