#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
YP_008083070.1_hypothetical_protein_HSTV1_20_[Halovirus_HSTV-1]     -          baPOG_16177          -            9.7e-05   21.6   0.0     0.032   13.4   0.0   2.0   1   1   1   2   2   2   2 -
YP_008059539.1_hypothetical_protein_HRTV4_50_[Halovirus_HRTV-4]     -          baPOG_16177          -             0.0095   15.1   0.0      0.25   10.4   0.0   2.1   1   1   1   2   2   2   1 -
CAI59915.1_hypothetical_protein_[Acidianus_two-tailed_virus_complete_viral_genome] -          baPOG_14291          -                  7    5.8   6.7        38    3.5   0.2   4.2   4   0   0   4   4   4   0 -
YP_319902.1_hypothetical_protein_ATV_gp71_[Acidianus_two-tailed_virus]             -          baPOG_14291          -                  7    5.8   6.7        38    3.5   0.2   4.2   4   0   0   4   4   4   0 -
ABN58506.1_hypothetical_protein_[Pyrococcus_abyssi_virus_1_complete_genome.] -          baPOG_6318           -               0.62    9.8   5.8      0.42   10.4   0.8   3.4   2   1   1   3   3   3   0 -
YP_008059064.1_HNH_protein_[Halovirus_HCTV-5] -          baPOG_1961           -             0.0011   18.2   0.1    0.0014   17.9   0.1   1.3   1   0   0   1   1   1   1 -
YP_008058442.1_HNH_protein_[Halovirus_HCTV-2] -          baPOG_1961           -              0.025   13.8   0.0     0.045   13.0   0.0   1.4   1   0   0   1   1   1   0 -
YP_009362506.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_7]                     -          baPOG_12040          -            2.2e-09   36.1   2.2     3e-09   35.7   2.2   1.1   1   0   0   1   1   1   1 -
YP_009362617.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_5]                     -          baPOG_12040          -            2.2e-09   36.1   2.2     3e-09   35.7   2.2   1.1   1   0   0   1   1   1   1 -
YP_009362869.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_6]                     -          baPOG_12040          -            2.2e-09   36.1   2.2     3e-09   35.7   2.2   1.1   1   0   0   1   1   1   1 -
AFV51236.1_CRISPR-associated_Cas4-like_protein_[Sulfolobales_Mexican_rudivirus_1_complete_genome.] -          baPOG_12040          -            2.8e-08   32.5   2.2   3.7e-08   32.2   2.2   1.1   1   0   0   1   1   1   1 -
YP_006990087.1_CRISPR-associated_Cas4-like_protein_[Sulfolobales_Mexican_rudivirus_1]              -          baPOG_12040          -            2.8e-08   32.5   2.2   3.7e-08   32.2   2.2   1.1   1   0   0   1   1   1   1 -
CAJ31562.1_putative_nuclease_[Acidianus_filamentous_virus_6_partial_viral_genome]                  -          baPOG_12040          -            5.4e-06   25.1   4.0   1.6e-05   23.5   4.0   1.7   1   1   0   1   1   1   1 -
YP_001604166.1_putative_nuclease_[Acidianus_filamentous_virus_6]                                   -          baPOG_12040          -            5.4e-06   25.1   4.0   1.6e-05   23.5   4.0   1.7   1   1   0   1   1   1   1 -
CAJ31622.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_7_partial_viral_genome]     -          baPOG_12040          -            6.6e-06   24.8   3.0   1.5e-05   23.7   3.0   1.6   1   1   0   1   1   1   1 -
YP_001604227.1_hypothetical_protein_AFV7_gp03_[Acidianus_filamentous_virus_7]                      -          baPOG_12040          -            6.6e-06   24.8   3.0   1.5e-05   23.7   3.0   1.6   1   1   0   1   1   1   1 -
CAJ31682.1_putative_nuclease_[Acidianus_filamentous_virus_8_partial_viral_genome]                  -          baPOG_12040          -            1.3e-05   23.8   3.1   3.6e-05   22.4   3.1   1.7   1   1   0   1   1   1   1 -
YP_001604286.1_putative_nuclease_[Acidianus_filamentous_virus_8]                                   -          baPOG_12040          -            1.3e-05   23.8   3.1   3.6e-05   22.4   3.1   1.7   1   1   0   1   1   1   1 -
CAJ31498.1_putative_nuclease_[Acidianus_filamentous_virus_3_partial_viral_genome]                  -          baPOG_12040          -            3.2e-05   22.5   4.6    0.0001   20.9   4.6   1.7   1   1   0   1   1   1   1 -
YP_001604350.1_putative_nuclease_[Acidianus_filamentous_virus_3]                                   -          baPOG_12040          -            3.2e-05   22.5   4.6    0.0001   20.9   4.6   1.7   1   1   0   1   1   1   1 -
ACB37242.1_putative_nuclease_[Acidianus_filamentous_virus_9_complete_genome.]                      -          baPOG_12040          -            0.00044   18.8   0.9    0.0021   16.6   0.6   1.8   1   1   0   1   1   1   1 -
YP_001798526.1_putative_nuclease_[Acidianus_filamentous_virus_9]                                   -          baPOG_12040          -            0.00044   18.8   0.9    0.0021   16.6   0.6   1.8   1   1   0   1   1   1   1 -
AAQ94383.1_ORF_A204_[Sulfolobus_spindle-shaped_virus_Kamchatka-1_complete_genome.]                 -          baPOG_12040          -            0.00055   18.5   0.1   0.00062   18.3   0.1   1.2   1   0   0   1   1   1   1 -
NP_963987.1_ORF_A204_[Sulfolobus_virus_Kamchatka_1]                                                -          baPOG_12040          -            0.00055   18.5   0.1   0.00062   18.3   0.1   1.2   1   0   0   1   1   1   1 -
ADJ54241.1_hypothetical_protein_[Hyperthermophilic_Archaeal_Virus_1_complete_genome.]              -          baPOG_12040          -             0.0091   14.5   1.5      0.07   11.6   1.5   2.0   1   1   0   1   1   1   1 -
YP_003773416.1_hypothetical_protein_HAV1_gp18_[Hyperthermophilic_Archaeal_Virus_1]                 -          baPOG_12040          -             0.0091   14.5   1.5      0.07   11.6   1.5   2.0   1   1   0   1   1   1   1 -
AAL27717.1_hypothetical_protein_[Sulfolobus_islandicus_filamentous_virus_partial_genome.]          -          baPOG_12040          -              0.023   13.2   5.1     0.081   11.4   5.1   1.8   1   1   0   1   1   1   0 -
NP_445671.1_hypothetical_protein_SIFV0006_[Sulfolobus_islandicus_filamentous_virus]                -          baPOG_12040          -              0.023   13.2   5.1     0.081   11.4   5.1   1.8   1   1   0   1   1   1   0 -
YP_008059213.1_terminase_large_subunit_[Halovirus_HGTV-1] -          baPOG_5776           -             0.0045   14.4   0.0     0.012   13.0   0.0   1.6   2   0   0   2   2   2   1 -
YP_009211278.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_2] -          baPOG_14774          -              0.037   12.7   0.5     0.074   11.8   0.5   1.5   1   0   0   1   1   1   0 -
YP_008059360.1_hypothetical_protein_HGTV1_185_[Halovirus_HGTV-1] -          baPOG_8193           -               0.56    9.7   8.6      0.82    9.2   7.9   1.6   1   1   1   2   2   2   0 -
AAY24955.1_ORF_29_[Haloarcula_phage_SH1_complete_genome.] -          baPOG_6080           -               0.04   12.8   0.1     0.077   11.9   0.1   1.5   1   0   0   1   1   1   0 -
YP_271886.1_ORF_29_[Haloarcula_hispanica_virus_SH1]       -          baPOG_6080           -               0.04   12.8   0.1     0.077   11.9   0.1   1.5   1   0   0   1   1   1   0 -
AIA83262.1_phage_protein_[Podovirus_Lau218_strain_TahiMoana_complete_genome.] -          baPOG_5058           -            2.3e-07   29.8   0.3   4.2e-07   29.0   0.3   1.4   1   1   0   1   1   1   1 -
YP_009197888.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_3] -          baPOG_17478          -               0.44    9.4  10.8      0.44    9.4   1.7   2.4   1   1   0   2   2   2   0 -
YP_008059214.1_hypothetical_protein_HGTV1_6_[Halovirus_HGTV-1] -          baPOG_8359           -             0.0018   17.6   0.5    0.0061   15.9   0.5   2.0   1   1   0   1   1   1   1 -
AGC34480.1_HNH_domain_endonuclease_[Halovirus_HVTV-1_complete_genome.] -          baPOG_11895          -              4e-08   32.0   0.9     4e-08   32.0   0.9   2.4   2   1   0   3   3   3   1 -
YP_007379016.1_HNH_domain_endonuclease_[Halovirus_HVTV-1]              -          baPOG_11895          -              4e-08   32.0   0.9     4e-08   32.0   0.9   2.4   2   1   0   3   3   3   1 -
YP_008059145.1_HNH_protein_[Halovirus_HCTV-5]                          -          baPOG_11895          -            2.6e-05   23.0   0.3   2.6e-05   23.0   0.3   2.1   2   0   0   2   2   2   1 -
YP_008059152.1_HNH_protein_[Halovirus_HCTV-5]                          -          baPOG_11895          -            9.2e-05   21.2   1.2   9.2e-05   21.2   1.2   2.2   2   1   1   3   3   3   1 -
YP_008059147.1_HNH_protein_[Halovirus_HCTV-5]                          -          baPOG_11895          -            0.00033   19.4   1.3   0.00033   19.4   1.3   2.2   2   1   0   2   2   2   1 -
AGC34478.1_HNH_endonuclease_[Halovirus_HVTV-1_complete_genome.]        -          baPOG_11895          -             0.0052   15.6   2.3    0.0052   15.6   2.3   2.4   2   1   0   2   2   2   1 -
YP_007379014.1_HNH_endonuclease_[Halovirus_HVTV-1]                     -          baPOG_11895          -             0.0052   15.6   2.3    0.0052   15.6   2.3   2.4   2   1   0   2   2   2   1 -
AGC34461.1_HNH_domain_endonuclease_[Halovirus_HVTV-1_complete_genome.] -          baPOG_11895          -             0.0075   15.1   1.4     0.011   14.5   1.4   1.4   1   1   0   1   1   1   1 -
YP_007378997.1_HNH_domain_endonuclease_[Halovirus_HVTV-1]              -          baPOG_11895          -             0.0075   15.1   1.4     0.011   14.5   1.4   1.4   1   1   0   1   1   1   1 -
YP_008059647.1_hypothetical_protein_DNAM5_86_[Halovirus_HCTV-1]        -          baPOG_11895          -              0.017   13.9   1.7     0.028   13.2   1.7   1.4   1   1   0   1   1   1   0 -
YP_008059149.1_HNH_protein_[Halovirus_HCTV-5]                          -          baPOG_11895          -                0.3    9.9  11.1     0.014   14.2   2.3   2.9   3   2   0   3   3   3   0 -
YP_008058747.1_hypothetical_protein_HHTV1_57_[Halovirus_HHTV-1] -          baPOG_16615          -              0.069   12.1   0.0     0.082   11.9   0.0   1.2   1   0   0   1   1   1   0 -
AAL27765.1_hypothetical_protein_[Sulfolobus_islandicus_filamentous_virus_partial_genome.]      -          baPOG_277            -            3.1e-05   19.7   2.7   3.1e-05   19.7   2.7   1.3   1   1   0   1   1   1   1 -
NP_445719.1_hypothetical_protein_SIFV0056_[Sulfolobus_islandicus_filamentous_virus]            -          baPOG_277            -            3.1e-05   19.7   2.7   3.1e-05   19.7   2.7   1.3   1   1   0   1   1   1   1 -
YP_009362817.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_10]                -          baPOG_277            -            3.4e-05   19.6   0.2   4.9e-05   19.0   0.2   1.2   1   0   0   1   1   1   1 -
YP_009362766.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_11]                -          baPOG_277            -            4.8e-05   19.1   0.3   6.6e-05   18.6   0.3   1.1   1   0   0   1   1   1   1 -
YP_009362953.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_4]                 -          baPOG_277            -            5.6e-05   18.8   0.3   7.7e-05   18.4   0.3   1.1   1   0   0   1   1   1   1 -
YP_009362592.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_9]                 -          baPOG_277            -            0.00011   17.9   0.2   0.00013   17.6   0.2   1.0   1   0   0   1   1   1   1 -
YP_009362715.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_8]                 -          baPOG_277            -            0.00011   17.9   0.3   0.00013   17.6   0.3   1.0   1   0   0   1   1   1   1 -
YP_009362536.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_7]                 -          baPOG_277            -            0.00015   17.4   0.4    0.0002   17.0   0.4   1.1   1   0   0   1   1   1   1 -
YP_009362648.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_5]                 -          baPOG_277            -            0.00015   17.4   0.4    0.0002   17.0   0.4   1.1   1   0   0   1   1   1   1 -
YP_009362899.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_6]                 -          baPOG_277            -            0.00015   17.4   0.4    0.0002   17.0   0.4   1.1   1   0   0   1   1   1   1 -
CAK29679.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_7_partial_viral_genome] -          baPOG_277            -            0.00034   16.2   0.7   0.00052   15.6   0.7   1.3   1   0   0   1   1   1   1 -
YP_001604265.1_hypothetical_protein_AFV7_gp41_[Acidianus_filamentous_virus_7]                  -          baPOG_277            -            0.00034   16.2   0.7   0.00052   15.6   0.7   1.3   1   0   0   1   1   1   1 -
CAC87313.1_hypothetical_protein_[Sulfolobus_virus_SIRV-2_genomic_DNA]                          -          baPOG_277            -             0.0026   13.3   1.3    0.0033   13.0   1.3   1.1   1   0   0   1   1   1   1 -
NP_666572.1_hypothetical_protein_SIRV2gp38_[Sulfolobus_islandicus_rod-shaped_virus_2]          -          baPOG_277            -             0.0026   13.3   1.3    0.0033   13.0   1.3   1.1   1   0   0   1   1   1   1 -
YP_009272981.1_coiled-coil_structural_protein_[Sulfolobus_islandicus_rudivirus_3]              -          baPOG_277            -               0.01   11.3   1.4     0.013   11.0   1.4   1.1   1   0   0   1   1   1   0 -
CAC93985.1_hypothetical_protein_[Sulfolobus_virus_SIRV-1_complete_viral_genome]                -          baPOG_277            -              0.013   11.0   1.2     0.018   10.5   1.2   1.2   1   0   0   1   1   1   0 -
NP_666618.1_hypothetical_protein_SIRV1gp30_[Sulfolobus_islandicus_rod-shaped_virus_1]          -          baPOG_277            -              0.013   11.0   1.2     0.018   10.5   1.2   1.2   1   0   0   1   1   1   0 -
CAG38849.1_hypothetical_protein_[Sulfolobus_islandicus_rudivirus_1_variant_XX_complete_genome] -          baPOG_277            -              0.015   10.8   1.2     0.019   10.4   1.2   1.1   1   0   0   1   1   1   0 -
YP_008058722.1_hypothetical_protein_HHTV1_32_[Halovirus_HHTV-1]                                -          baPOG_277            -              0.036    9.5   1.6      0.04    9.4   1.6   1.0   1   0   0   1   1   1   0 -
YP_009408166.1_hypothetical_protein_b79_[Metallosphaera_turreted_icosahedral_virus]            -          baPOG_277            -              0.044    9.2   0.6     0.044    9.2   0.6   1.0   1   0   0   1   1   1   0 -
CAH69421.1_hypothetical_protein_[Acidianus_filamentous_virus_2_partial_genome]                 -          baPOG_277            -              0.047    9.1   8.7      0.12    7.8   8.7   1.6   1   1   0   1   1   1   0 -
YP_001496959.1_hypothetical_protein_AFV2_gp34_[Acidianus_filamentous_virus_2]                  -          baPOG_277            -              0.047    9.1   8.7      0.12    7.8   8.7   1.6   1   1   0   1   1   1   0 -
AFV51244.1_structural_protein_[Sulfolobales_Mexican_rudivirus_1_complete_genome.]              -          baPOG_277            -              0.073    8.5   0.6     0.095    8.1   0.6   1.1   1   0   0   1   1   1   0 -
YP_006990095.1_structural_protein_[Sulfolobales_Mexican_rudivirus_1]                           -          baPOG_277            -              0.073    8.5   0.6     0.095    8.1   0.6   1.1   1   0   0   1   1   1   0 -
AGC34570.1_hypothetical_protein_[Halovirus_HSTV-1_complete_genome.]                            -          baPOG_277            -               0.14    7.6   0.7      0.13    7.6   0.7   1.1   1   0   0   1   1   1   0 -
YP_008083075.1_hypothetical_protein_HSTV1_25_[Halovirus_HSTV-1]                                -          baPOG_277            -               0.14    7.6   0.7      0.13    7.6   0.7   1.1   1   0   0   1   1   1   0 -
YP_009094226.1_hypothetical_protein_[Stygiolobus_rod-shaped_virus]                             -          baPOG_277            -               0.32    6.4   2.6      0.33    6.3   2.6   1.0   1   0   0   1   1   1   0 -
YP_009449429.1_GMP_synthase_[Aeropyrum_globular_virus_1] -          baPOG_6778           -              0.042   12.5   0.2     0.064   11.9   0.2   1.3   1   0   0   1   1   1   0 -
AIA83226.1_putative_phage_protein_[Podovirus_Lau218_strain_TahiMoana_complete_genome.] -          baPOG_7067           -              0.026   13.4   1.0     0.045   12.6   1.0   1.5   1   1   1   2   2   2   0 -
YP_009230318.1_hypothetical_protein_ATSV_D117_[Acidianus_tailed_spindle_virus]                 -          baPOG_221            -            8.4e-05   21.5   4.7   0.00011   21.1   4.7   1.2   1   0   0   1   1   1   1 -
ADJ54228.1_hypothetical_protein_[Hyperthermophilic_Archaeal_Virus_1_complete_genome.]          -          baPOG_221            -            0.00093   18.1   0.5    0.0011   17.9   0.5   1.1   1   0   0   1   1   1   1 -
YP_003773403.1_hypothetical_protein_HAV1_gp05_[Hyperthermophilic_Archaeal_Virus_1]             -          baPOG_221            -            0.00093   18.1   0.5    0.0011   17.9   0.5   1.1   1   0   0   1   1   1   1 -
AEY69066.1_putative_membrane_protein_[Thermococcus_prieurii_virus_1_complete_genome.]          -          baPOG_221            -              0.027   13.4   3.5     0.044   12.7   3.5   1.3   1   0   0   1   1   1   0 -
AFA44830.1_putative_integral_membrane_protein_[Thermococcus_prieurii_virus_1_complete_genome.] -          baPOG_221            -              0.027   13.4   3.5     0.044   12.7   3.5   1.3   1   0   0   1   1   1   0 -
YP_005271240.1_unnamed_protein_product_[Thermococcus_prieurii_virus_1]                         -          baPOG_221            -              0.027   13.4   3.5     0.044   12.7   3.5   1.3   1   0   0   1   1   1   0 -
YP_009226234.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV3]                           -          baPOG_221            -                0.4    9.6   9.1       0.2   10.6   6.2   1.9   1   1   1   2   2   2   0 -
YP_009218474.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV4]                           -          baPOG_221            -                0.9    8.4  14.0     0.013   14.4   1.2   4.2   5   1   0   5   5   5   0 -
YP_009272989.1_hypothetical_protein_[Sulfolobus_islandicus_rudivirus_3] -          baPOG_7029           -              0.012   14.4   0.4     0.013   14.2   0.4   1.1   1   0   0   1   1   1   0 -
AAM88720.1_putative_plasmid_partitioning_protein_Soj_[Virus_PhiCh1_complete_genome.] -          baPOG_2566           -            1.5e-23   82.4   0.0   2.1e-23   81.9   0.0   1.2   1   0   0   1   1   1   1 -
NP_665964.1_putative_plasmid_partitioning_protein_Soj_[Natrialba_phage_PhiCh1]       -          baPOG_2566           -            1.5e-23   82.4   0.0   2.1e-23   81.9   0.0   1.2   1   0   0   1   1   1   1 -
AIA83225.1_DNA_primase/helicase_[Podovirus_Lau218_strain_TahiMoana_complete_genome.]           -          baPOG_3372           -            2.9e-05   21.7   0.1     4e-05   21.2   0.1   1.2   1   0   0   1   1   1   1 -
AGC34474.1_DNA_repair_RadA-like_protein_[Halovirus_HVTV-1_complete_genome.]                    -          baPOG_3372           -             0.0012   16.3   0.1    0.0016   15.9   0.1   1.1   1   0   0   1   1   1   1 -
YP_007379010.1_DNA_repair,_RadA-like_protein_[Halovirus_HVTV-1]                                -          baPOG_3372           -             0.0012   16.3   0.1    0.0016   15.9   0.1   1.1   1   0   0   1   1   1   1 -
YP_008059142.1_RadA_[Halovirus_HCTV-5]                                                         -          baPOG_3372           -              0.005   14.3   0.0    0.0067   13.9   0.0   1.1   1   0   0   1   1   1   1 -
CAJ31692.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_8_partial_viral_genome] -          baPOG_3372           -              0.018   12.5   4.4      0.02   12.3   4.4   1.0   1   0   0   1   1   1   0 -
YP_001604296.1_hypothetical_protein_AFV8_gp15_[Acidianus_filamentous_virus_8]                  -          baPOG_3372           -              0.018   12.5   4.4      0.02   12.3   4.4   1.0   1   0   0   1   1   1   0 -
CAJ31573.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_6_partial_viral_genome] -          baPOG_3372           -              0.047   11.1   5.9     0.052   10.9   5.9   1.0   1   0   0   1   1   1   0 -
YP_001604177.1_hypothetical_protein_AFV6_gp19_[Acidianus_filamentous_virus_6]                  -          baPOG_3372           -              0.047   11.1   5.9     0.052   10.9   5.9   1.0   1   0   0   1   1   1   0 -
YP_009219926.1_hypothetical_protein_[Sulfolobales_virus_YNP1] -          baPOG_4658           -              0.032   13.0   0.1     0.032   13.0   0.1   1.1   1   0   0   1   1   1   0 -
CCG27816.1_hypothetical_protein_[Aeropyrum_coil-shaped_virus_complete_genome] -          baPOG_8985           -               0.11   11.4   2.1      0.08   11.8   0.5   1.7   2   0   0   2   2   2   0 -
AAQ13733.1_hypothetical_protein_[His1_virus_complete_genome.] -          baPOG_13709          -               0.03   13.1   0.0     0.039   12.8   0.0   1.2   1   0   0   1   1   1   0 -
YP_529530.1_hypothetical_protein_His1V_gp18_[His_1_virus]     -          baPOG_13709          -               0.03   13.1   0.0     0.039   12.8   0.0   1.2   1   0   0   1   1   1   0 -
YP_009362737.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_11]               -          baPOG_3791           -               0.03   13.2   5.0     0.034   13.1   5.0   1.0   1   0   0   1   1   1   0 -
CCG27866.1_hypothetical_RHH_DNA-binding_protein_[Aeropyrum_coil-shaped_virus_complete_genome] -          baPOG_3791           -              0.045   12.7   2.8     0.052   12.5   2.8   1.2   1   0   0   1   1   1   0 -
YP_009362615.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_5]                -          baPOG_3791           -              0.054   12.4   5.8     0.058   12.3   5.8   1.0   1   0   0   1   1   1   0 -
YP_009362867.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_6]                -          baPOG_3791           -              0.054   12.4   5.8     0.058   12.3   5.8   1.0   1   0   0   1   1   1   0 -
YP_009362923.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_4]                -          baPOG_3791           -              0.054   12.4   5.8     0.058   12.3   5.8   1.0   1   0   0   1   1   1   0 -
YP_009362504.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_7]                -          baPOG_3791           -              0.072   12.0   5.3     0.081   11.9   5.3   1.0   1   0   0   1   1   1   0 -
YP_009362562.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_9]                -          baPOG_3791           -              0.094   11.7   3.9       0.1   11.5   3.9   1.0   1   0   0   1   1   1   0 -
YP_009362685.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_8]                -          baPOG_3791           -              0.094   11.7   3.9       0.1   11.5   3.9   1.0   1   0   0   1   1   1   0 -
YP_009197901.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_3]                         -          baPOG_3791           -              0.098   11.6   4.4     0.056   12.4   1.7   1.9   2   0   0   2   2   2   0 -
AAL27756.1_hypothetical_protein_[Sulfolobus_islandicus_filamentous_virus_partial_genome.] -          baPOG_14883          -               0.03   13.3   0.1     0.041   12.9   0.1   1.2   1   0   0   1   1   1   0 -
NP_445710.1_hypothetical_protein_SIFV0047_[Sulfolobus_islandicus_filamentous_virus]       -          baPOG_14883          -               0.03   13.3   0.1     0.041   12.9   0.1   1.2   1   0   0   1   1   1   0 -
YP_009218473.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV4] -          baPOG_3619           -               0.63    9.5   8.0     0.088   12.3   0.5   3.3   4   1   0   4   4   4   0 -
AGC34441.1_hypothetical_protein_[Halovirus_HVTV-1_complete_genome.] -          baPOG_14758          -               0.02   13.4   0.6     0.025   13.1   0.6   1.2   1   0   0   1   1   1   0 -
YP_007378977.1_hypothetical_protein_HVTV1_72_[Halovirus_HVTV-1]     -          baPOG_14758          -               0.02   13.4   0.6     0.025   13.1   0.6   1.2   1   0   0   1   1   1   0 -
YP_008058514.1_hypothetical_protein_HRTV5_68_[Halovirus_HRTV-5]     -          baPOG_14758          -                  1    8.0   6.1      0.95    8.0   0.4   2.5   1   1   1   2   2   2   0 -
YP_008060329.1_hypothetical_protein_HHTV2_20_[Halovirus_HHTV-2] -          baPOG_5905           -            0.00034   19.6   0.0   0.00078   18.4   0.0   1.6   1   1   0   1   1   1   1 -
AIA83215.1_N6_adenine-specific_DNA_methyltransferase_N12_class_[Podovirus_Lau218_strain_TahiMoana_complete_genome.] -          baPOG_12877          -            7.5e-20   69.9   5.1   6.7e-10   37.1   0.2   4.3   1   1   3   4   4   4   3 -
AIA83232.1_putative_phage_protein_[Podovirus_Lau218_strain_TahiMoana_complete_genome.]                              -          baPOG_12877          -              0.015   12.8   0.0      0.02   12.4   0.0   1.1   1   0   0   1   1   1   0 -
YP_009226232.1_putative_Staphylococcal_surface_anchored_protein_[Sulfolobus_monocaudavirus_SMV3] -          baPOG_5068           -             0.0022   16.9   1.4       1.3    8.0   1.2   3.0   3   0   0   3   3   3   2 -
YP_009408165.1_hypothetical_protein_b76_[Metallosphaera_turreted_icosahedral_virus]              -          baPOG_5068           -              0.012   14.5   1.0     0.014   14.3   1.0   1.1   1   0   0   1   1   1   0 -
AAU25970.1_hypothetical_protein_[Thermoproteus_tenax_spherical_virus_1_complete_genome.]         -          baPOG_5068           -              0.097   11.6   8.7      0.26   10.2   8.7   1.7   1   0   0   1   1   1   0 -
YP_164361.1_hypothetical_protein_TTSV1_gp20_[Thermoproteus_tenax_spherical_virus_1]              -          baPOG_5068           -              0.097   11.6   8.7      0.26   10.2   8.7   1.7   1   0   0   1   1   1   0 -
AGC34382.1_hypothetical_protein_[Halovirus_HVTV-1_complete_genome.]                                   -          baPOG_1071           -              0.033   13.0   0.2     0.036   12.9   0.2   1.1   1   0   0   1   1   1   0 -
YP_007378916.1_hypothetical_protein_HVTV1_10_[Halovirus_HVTV-1]                                       -          baPOG_1071           -              0.033   13.0   0.2     0.036   12.9   0.2   1.1   1   0   0   1   1   1   0 -
AAM88695.1_unknown_[Virus_PhiCh1_complete_genome.]                                                    -          baPOG_1071           -              0.037   12.9   1.1      0.25   10.2   0.0   2.5   2   1   1   3   3   3   0 -
NP_665939.1_hypothetical_protein_PhiCh1p22_[Natrialba_phage_PhiCh1]                                   -          baPOG_1071           -              0.037   12.9   1.1      0.25   10.2   0.0   2.5   2   1   1   3   3   3   0 -
CAC87276.1_hypothetical_protein_[Sulfolobus_virus_SIRV-2_genomic_DNA]                                 -          baPOG_1071           -              0.043   12.7   0.0     0.057   12.3   0.0   1.3   1   1   0   1   1   1   0 -
CAC87329.1_hypothetical_protein_[Sulfolobus_virus_SIRV-2_genomic_DNA]                                 -          baPOG_1071           -              0.043   12.7   0.0     0.057   12.3   0.0   1.3   1   1   0   1   1   1   0 -
NP_666535.1_hypothetical_protein_SIRV2gp01_[Sulfolobus_islandicus_rod-shaped_virus_2]                 -          baPOG_1071           -              0.043   12.7   0.0     0.057   12.3   0.0   1.3   1   1   0   1   1   1   0 -
NP_666588.1_hypothetical_protein_SIRV2gp54_[Sulfolobus_islandicus_rod-shaped_virus_2]                 -          baPOG_1071           -              0.043   12.7   0.0     0.057   12.3   0.0   1.3   1   1   0   1   1   1   0 -
AIA83243.1_FmdB_family_transcriptional_regulator_[Podovirus_Lau218_strain_TahiMoana_complete_genome.] -          baPOG_1071           -               0.55    9.1   3.0      0.61    8.9   3.0   1.1   1   0   0   1   1   1   0 -
AGC34480.1_HNH_domain_endonuclease_[Halovirus_HVTV-1_complete_genome.] -          baPOG_5041           -            1.8e-09   36.6   2.8   7.4e-09   34.6   2.7   2.0   1   1   0   1   1   1   1 -
YP_007379016.1_HNH_domain_endonuclease_[Halovirus_HVTV-1]              -          baPOG_5041           -            1.8e-09   36.6   2.8   7.4e-09   34.6   2.7   2.0   1   1   0   1   1   1   1 -
AGC34461.1_HNH_domain_endonuclease_[Halovirus_HVTV-1_complete_genome.] -          baPOG_5041           -            4.6e-09   35.2   1.3   5.9e-09   34.9   1.3   1.1   1   0   0   1   1   1   1 -
YP_007378997.1_HNH_domain_endonuclease_[Halovirus_HVTV-1]              -          baPOG_5041           -            4.6e-09   35.2   1.3   5.9e-09   34.9   1.3   1.1   1   0   0   1   1   1   1 -
YP_008059421.1_hypothetical_protein_HGTV1_246_[Halovirus_HGTV-1]       -          baPOG_5041           -            1.8e-08   33.4  14.6     2e-08   33.2   4.2   2.2   1   1   1   2   2   2   1 -
YP_008059647.1_hypothetical_protein_DNAM5_86_[Halovirus_HCTV-1]        -          baPOG_5041           -              3e-07   29.3   0.5     4e-07   28.9   0.5   1.1   1   0   0   1   1   1   1 -
