#                                                                                                                                                 --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                                          accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                                                  ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
YP_001496930.1_hypothetical_protein_AFV2_gp05_[Acidianus_filamentous_virus_2]            -          arVOG_14             -            1.5e-09   36.9   0.1   6.7e-06   25.1   0.1   2.0   1   1   1   2   2   2   2 -
YP_009197910.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_3]                    -          arVOG_14             -            1.1e-07   30.9   0.3   1.9e-07   30.1   0.3   1.4   1   1   0   1   1   1   1 -
YP_009230210.1_hypothetical_protein_[Acidianus_rod-shaped_virus_2]                       -          arVOG_14             -            5.6e-05   22.1   4.2    0.0011   17.8   1.8   2.0   1   1   1   2   2   2   2 -
YP_008059203.1_hypothetical_protein_HCTV5_162_[Halovirus_HCTV-5]                         -          arVOG_14             -            7.1e-05   21.7   0.0   8.7e-05   21.4   0.0   1.3   1   0   0   1   1   1   1 -
ADJ54258.1_hypothetical_protein_[Hyperthermophilic_Archaeal_Virus_1_complete_genome.]    -          arVOG_14             -              0.028   13.3   0.0     0.028   13.3   0.0   1.1   1   0   0   1   1   1   0 -
YP_003773433.1_hypothetical_protein_HAV1_gp35_[Hyperthermophilic_Archaeal_Virus_1]       -          arVOG_14             -              0.028   13.3   0.0     0.028   13.3   0.0   1.1   1   0   0   1   1   1   0 -
CAA32975.1__[Thermoproteus_tenax_virus_1_(TTV1)_genome]                                  -          arVOG_14             -               0.11   11.4   0.1      0.13   11.1   0.1   1.0   1   0   0   1   1   1   0 -
YP_009216750.1_hypothetical_protein_[Sulfolobales_Virus_YNP2] -          arVOG_641            -            8.8e-88  290.1  13.7   9.7e-88  290.0  13.7   1.0   1   0   0   1   1   1   1 -
YP_009219968.1_hypothetical_protein_[Sulfolobales_virus_YNP1] -          arVOG_641            -              9e-57  189.7   8.6   9.9e-57  189.6   8.6   1.0   1   0   0   1   1   1   1 -
CDF81361.1_conserved_archaeal_viral_integrase_[Sulfolobus_monocaudavirus_SMV1_complete_genome]         -          arVOG_41             -              3e-90  299.6   4.4   3.5e-90  299.3   4.4   1.0   1   0   0   1   1   1   1 -
YP_009008101.1_conserved_archaeal_viral_integrase_[Sulfolobus_monocaudavirus_SMV1]                     -          arVOG_41             -              3e-90  299.6   4.4   3.5e-90  299.3   4.4   1.0   1   0   0   1   1   1   1 -
YP_009226273.1_Uncharacterized_protein_MJ0770_[Sulfolobus_monocaudavirus_SMV3]                         -          arVOG_41             -            1.6e-89  297.1   2.3   1.9e-89  296.9   2.3   1.0   1   0   0   1   1   1   1 -
YP_009230342.1_viral_integrase_[Acidianus_tailed_spindle_virus]                                        -          arVOG_41             -            2.1e-89  296.8   5.0   2.5e-89  296.6   5.0   1.0   1   0   0   1   1   1   1 -
CAI59877.1_putative_integrase_[Acidianus_two-tailed_virus_complete_viral_genome]                       -          arVOG_41             -            3.6e-89  296.1   4.2   4.2e-89  295.8   4.2   1.0   1   0   0   1   1   1   1 -
YP_319903.1_putative_integrase_[Acidianus_two-tailed_virus]                                            -          arVOG_41             -            3.6e-89  296.1   4.2   4.2e-89  295.8   4.2   1.0   1   0   0   1   1   1   1 -
YP_009219934.1_Uncharacterized_protein_MJ0770_[Sulfolobales_virus_YNP1]                                -          arVOG_41             -            3.4e-88  292.9   3.7     4e-88  292.6   3.7   1.0   1   0   0   1   1   1   1 -
YP_009216734.1_Uncharacterized_protein_MJ0770_[Sulfolobales_Virus_YNP2]                                -          arVOG_41             -            1.7e-87  290.6   5.5     2e-87  290.4   5.5   1.0   1   0   0   1   1   1   1 -
YP_009219251.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV2]                                   -          arVOG_41             -            1.9e-81  270.9   2.9   2.2e-81  270.7   2.9   1.0   1   0   0   1   1   1   1 -
AFU92033.1_putative_integrase_[Sulfolobus_virus_STSV2_complete_genome.]                                -          arVOG_41             -            8.5e-75  249.3   3.8   9.9e-75  249.1   3.8   1.0   1   0   0   1   1   1   1 -
YP_007348298.1_putative_integrase_[Sulfolobus_virus_STSV2]                                             -          arVOG_41             -            8.5e-75  249.3   3.8   9.9e-75  249.1   3.8   1.0   1   0   0   1   1   1   1 -
CAH04239.1_hypothetical_protein_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome] -          arVOG_41             -              3e-74  247.5   4.7   3.4e-74  247.3   4.7   1.0   1   0   0   1   1   1   1 -
YP_077249.1_hypothetical_protein_STSV1pORF56_[Sulfolobus_virus_STSV1]                                  -          arVOG_41             -              3e-74  247.5   4.7   3.4e-74  247.3   4.7   1.0   1   0   0   1   1   1   1 -
YP_009218508.1_Uncharacterized_protein_MJ0770_[Sulfolobus_monocaudavirus_SMV4]                         -          arVOG_41             -              4e-74  247.1   1.9   4.4e-74  247.0   1.9   1.0   1   0   0   1   1   1   1 -
AGC34582.1_hypothetical_protein_[Halovirus_HSTV-1_complete_genome.]                                    -          arVOG_41             -              1e-08   34.3   0.0   0.00037   19.4   0.0   2.0   1   1   1   2   2   2   2 -
YP_008083087.1_hypothetical_protein_HSTV1_37_[Halovirus_HSTV-1]                                        -          arVOG_41             -              1e-08   34.3   0.0   0.00037   19.4   0.0   2.0   1   1   1   2   2   2   2 -
AGC34349.1_hypothetical_protein_[Halovirus_HSTV-2_complete_genome.]                                    -          arVOG_41             -            6.2e-06   25.3   0.0   0.00018   20.5   0.0   2.1   1   1   1   2   2   2   1 -
YP_007379160.1_hypothetical_protein_HSTV2_82_[Halovirus_HSTV-2]                                        -          arVOG_41             -            6.2e-06   25.3   0.0   0.00018   20.5   0.0   2.1   1   1   1   2   2   2   1 -
YP_008060066.1_hypothetical_protein_HRTV7_83_[Halovirus_HRTV-7]                                        -          arVOG_41             -            6.2e-06   25.3   0.0   0.00018   20.5   0.0   2.1   1   1   1   2   2   2   1 -
CAJ31696.1_putative_helicase_[Acidianus_filamentous_virus_8_partial_viral_genome]                                                                                                     -          arVOG_45             -           2.8e-269  892.3  25.4  3.1e-269  892.1  25.4   1.0   1   0   0   1   1   1   1 -
YP_001604300.1_putative_helicase_[Acidianus_filamentous_virus_8]                                                                                                                      -          arVOG_45             -           2.8e-269  892.3  25.4  3.1e-269  892.1  25.4   1.0   1   0   0   1   1   1   1 -
CAJ31513.1_putative_helicase_[Acidianus_filamentous_virus_3_partial_viral_genome]                                                                                                     -          arVOG_45             -           4.6e-269  891.6  31.9  5.2e-269  891.4  31.9   1.0   1   0   0   1   1   1   1 -
YP_001604365.1_putative_helicase_[Acidianus_filamentous_virus_3]                                                                                                                      -          arVOG_45             -           4.6e-269  891.6  31.9  5.2e-269  891.4  31.9   1.0   1   0   0   1   1   1   1 -
CAJ31578.1_putative_helicase_[Acidianus_filamentous_virus_6_partial_viral_genome]                                                                                                     -          arVOG_45             -           8.2e-269  890.7  28.8  9.3e-269  890.6  28.8   1.0   1   0   0   1   1   1   1 -
YP_001604182.1_putative_helicase_[Acidianus_filamentous_virus_6]                                                                                                                      -          arVOG_45             -           8.2e-269  890.7  28.8  9.3e-269  890.6  28.8   1.0   1   0   0   1   1   1   1 -
CAJ31636.1_putative_helicase_[Acidianus_filamentous_virus_7_partial_viral_genome]                                                                                                     -          arVOG_45             -           3.3e-266  882.1  30.9  3.8e-266  882.0  30.9   1.0   1   0   0   1   1   1   1 -
YP_001604241.1_putative_helicase_[Acidianus_filamentous_virus_7]                                                                                                                      -          arVOG_45             -           3.3e-266  882.1  30.9  3.8e-266  882.0  30.9   1.0   1   0   0   1   1   1   1 -
AAL27733.1_putative_helicase_[Sulfolobus_islandicus_filamentous_virus_partial_genome.]                                                                                                -          arVOG_45             -           1.4e-252  837.2  34.1  1.5e-252  837.1  34.1   1.0   1   0   0   1   1   1   1 -
NP_445687.1_putative_helicase_[Sulfolobus_islandicus_filamentous_virus]                                                                                                               -          arVOG_45             -           1.4e-252  837.2  34.1  1.5e-252  837.1  34.1   1.0   1   0   0   1   1   1   1 -
ACB37255.1_putative_helicase_[Acidianus_filamentous_virus_9_complete_genome.]                                                                                                         -          arVOG_45             -           4.1e-252  835.7  27.3  4.6e-252  835.5  27.3   1.0   1   0   0   1   1   1   1 -
YP_001798539.1_putative_helicase_[Acidianus_filamentous_virus_9]                                                                                                                      -          arVOG_45             -           4.1e-252  835.7  27.3  4.6e-252  835.5  27.3   1.0   1   0   0   1   1   1   1 -
CAA32992.1__[Thermoproteus_tenax_virus_1_(TTV1)_genome]                                                                                                                               -          arVOG_45             -            4.8e-51  172.6   0.2   3.2e-48  163.3   0.0   2.6   1   1   1   2   2   2   2 -
AAG39970.1_unknown_[Methanothermobacter_wolfeii_prophage_psiM100_complete_genome;_flanked_by_Methanothermobacter_wolfeii_MTW1216_(mtw1216)_and_MTW1215_(mtw1215)_genes_complete_cds.] -          arVOG_45             -            1.4e-14   52.3   0.0   1.8e-14   52.0   0.0   1.3   1   0   0   1   1   1   1 -
NP_046977.1_ATP/GTP-binding_protein_[Methanobacterium_phage_psiM2]                                                                                                                    -          arVOG_45             -            1.4e-14   52.3   0.0   1.8e-14   52.0   0.0   1.3   1   0   0   1   1   1   1 -
NP_071831.1_unknown_[Methanothermobacter_phage_psiM100]                                                                                                                               -          arVOG_45             -            1.4e-14   52.3   0.0   1.8e-14   52.0   0.0   1.3   1   0   0   1   1   1   1 -
CAJ31563.1_putative_helicase_[Acidianus_filamentous_virus_6_partial_viral_genome]                                                                                                     -          arVOG_45             -            0.00031   18.2   0.2   0.00073   17.0   0.2   1.6   1   0   0   1   1   1   1 -
YP_001604167.1_putative_helicase_[Acidianus_filamentous_virus_6]                                                                                                                      -          arVOG_45             -            0.00031   18.2   0.2   0.00073   17.0   0.2   1.6   1   0   0   1   1   1   1 -
ACZ35798.1_Rad3-like_helicase_[Acidianus_spindle-shaped_virus_1_complete_genome.]                                                                                                     -          arVOG_45             -            0.00074   17.0   0.2     0.023   12.0   0.0   2.6   2   0   0   2   2   2   1 -
YP_003331418.1_Rad3-like_helicase_[Acidianus_spindle-shaped_virus_1]                                                                                                                  -          arVOG_45             -            0.00074   17.0   0.2     0.023   12.0   0.0   2.6   2   0   0   2   2   2   1 -
CAI59858.1_hypothetical_protein_[Acidianus_two-tailed_virus_complete_viral_genome] -          arVOG_486            -           3.2e-101  335.4   0.1  3.6e-101  335.3   0.1   1.0   1   0   0   1   1   1   1 -
YP_319863.1_hypothetical_protein_ATV_gp32_[Acidianus_two-tailed_virus]             -          arVOG_486            -           3.2e-101  335.4   0.1  3.6e-101  335.3   0.1   1.0   1   0   0   1   1   1   1 -
YP_009218503.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV4]               -          arVOG_486            -            3.4e-98  325.5   0.2   3.9e-98  325.4   0.2   1.0   1   0   0   1   1   1   1 -
YP_009226269.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV3]               -          arVOG_486            -            1.5e-77  258.3   0.5   1.7e-77  258.1   0.5   1.0   1   0   0   1   1   1   1 -
ABN58507.1_membrane_protein_[Pyrococcus_abyssi_virus_1_complete_genome.]           -          arVOG_486            -            2.8e-44  149.8   2.7   6.8e-42  142.0   2.7   2.0   1   1   0   1   1   1   1 -
ACB37242.1_putative_nuclease_[Acidianus_filamentous_virus_9_complete_genome.]                      -          arVOG_349            -           2.6e-117  388.7   3.9  2.8e-117  388.5   3.9   1.0   1   0   0   1   1   1   1 -
YP_001798526.1_putative_nuclease_[Acidianus_filamentous_virus_9]                                   -          arVOG_349            -           2.6e-117  388.7   3.9  2.8e-117  388.5   3.9   1.0   1   0   0   1   1   1   1 -
AAL27717.1_hypothetical_protein_[Sulfolobus_islandicus_filamentous_virus_partial_genome.]          -          arVOG_349            -             2e-115  382.4  11.2  2.4e-115  382.2  11.2   1.1   1   0   0   1   1   1   1 -
NP_445671.1_hypothetical_protein_SIFV0006_[Sulfolobus_islandicus_filamentous_virus]                -          arVOG_349            -             2e-115  382.4  11.2  2.4e-115  382.2  11.2   1.1   1   0   0   1   1   1   1 -
CAJ31622.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_7_partial_viral_genome]     -          arVOG_349            -           2.3e-114  379.0   7.0  2.5e-114  378.9   7.0   1.0   1   0   0   1   1   1   1 -
YP_001604227.1_hypothetical_protein_AFV7_gp03_[Acidianus_filamentous_virus_7]                      -          arVOG_349            -           2.3e-114  379.0   7.0  2.5e-114  378.9   7.0   1.0   1   0   0   1   1   1   1 -
CAJ31498.1_putative_nuclease_[Acidianus_filamentous_virus_3_partial_viral_genome]                  -          arVOG_349            -           4.1e-112  371.6   7.5  4.6e-112  371.5   7.5   1.0   1   0   0   1   1   1   1 -
YP_001604350.1_putative_nuclease_[Acidianus_filamentous_virus_3]                                   -          arVOG_349            -           4.1e-112  371.6   7.5  4.6e-112  371.5   7.5   1.0   1   0   0   1   1   1   1 -
CAJ31562.1_putative_nuclease_[Acidianus_filamentous_virus_6_partial_viral_genome]                  -          arVOG_349            -           4.7e-112  371.5   7.8  5.3e-112  371.3   7.8   1.0   1   0   0   1   1   1   1 -
YP_001604166.1_putative_nuclease_[Acidianus_filamentous_virus_6]                                   -          arVOG_349            -           4.7e-112  371.5   7.8  5.3e-112  371.3   7.8   1.0   1   0   0   1   1   1   1 -
CAJ31682.1_putative_nuclease_[Acidianus_filamentous_virus_8_partial_viral_genome]                  -          arVOG_349            -             1e-111  370.4   7.0  1.1e-111  370.2   7.0   1.0   1   0   0   1   1   1   1 -
YP_001604286.1_putative_nuclease_[Acidianus_filamentous_virus_8]                                   -          arVOG_349            -             1e-111  370.4   7.0  1.1e-111  370.2   7.0   1.0   1   0   0   1   1   1   1 -
YP_009218521.1_hypothetical_Conserved_protein_[Sulfolobus_monocaudavirus_SMV4]                     -          arVOG_349            -            1.5e-48  164.1   2.7   8.1e-48  161.7   2.7   1.8   1   1   0   1   1   1   1 -
YP_009230222.1_hypothetical_protein_[Acidianus_rod-shaped_virus_2]                                 -          arVOG_349            -            2.8e-10   39.2   7.5   4.3e-10   38.5   7.5   1.2   1   0   0   1   1   1   1 -
YP_009094234.1_hypothetical_protein_[Stygiolobus_rod-shaped_virus]                                 -          arVOG_349            -            3.1e-08   32.5   7.4   4.9e-08   31.8   7.4   1.3   1   1   0   1   1   1   1 -
AAR27922.1_ORF_C287_[Sulfolobus_spindle-shaped_virus_Ragged_Hills_complete_genome.]                -          arVOG_349            -            3.6e-08   32.3   0.3   3.6e-08   32.3   0.3   1.5   2   0   0   2   2   1   1 -
NP_963950.1_ORF_C287_[Sulfolobus_virus_Ragged_Hills]                                               -          arVOG_349            -            3.6e-08   32.3   0.3   3.6e-08   32.3   0.3   1.5   2   0   0   2   2   1   1 -
ABV26217.1_hypothetical_protein_[Sulfolobus_spindle-shaped_virus_4_complete_genome.]               -          arVOG_349            -            1.3e-07   30.5   0.7   1.7e-07   30.1   0.7   1.2   1   0   0   1   1   1   1 -
ABV26251.1_hypothetical_protein_[Sulfolobus_spindle-shaped_virus_5_complete_genome.]               -          arVOG_349            -            1.3e-07   30.5   0.7   1.7e-07   30.1   0.7   1.2   1   0   0   1   1   1   1 -
YP_001552208.1_hypothetical_protein_[Sulfolobus_spindle-shaped_virus_4]                            -          arVOG_349            -            1.3e-07   30.5   0.7   1.7e-07   30.1   0.7   1.2   1   0   0   1   1   1   1 -
YP_002221495.1_hypothetical_protein_[Sulfolobus_spindle-shaped_virus_5]                            -          arVOG_349            -            1.3e-07   30.5   0.7   1.7e-07   30.1   0.7   1.2   1   0   0   1   1   1   1 -
ACZ35774.1_CRISPR-like_protein_[Sulfolobus_spindle-shaped_virus_7_complete_genome.]                -          arVOG_349            -            1.3e-07   30.4   0.3   1.9e-07   29.9   0.3   1.3   1   0   0   1   1   1   1 -
YP_003331506.1_CRISPR-like_protein_[Sulfolobus_spindle-shaped_virus_7]                             -          arVOG_349            -            1.3e-07   30.4   0.3   1.9e-07   29.9   0.3   1.3   1   0   0   1   1   1   1 -
CAI44172.1_hypothetical_protein_[Acidianus_rod-shaped_virus_1_complete_viral_genome]               -          arVOG_349            -            1.7e-07   30.1   3.3   3.3e-07   29.1   3.1   1.6   1   1   0   1   1   1   1 -
YP_001542634.1_hypothetical_protein_[Acidianus_rod-shaped_virus_1]                                 -          arVOG_349            -            1.7e-07   30.1   3.3   3.3e-07   29.1   3.1   1.6   1   1   0   1   1   1   1 -
AAQ94383.1_ORF_A204_[Sulfolobus_spindle-shaped_virus_Kamchatka-1_complete_genome.]                 -          arVOG_349            -            3.6e-07   29.0   0.2   4.5e-07   28.7   0.2   1.1   1   0   0   1   1   1   1 -
NP_963987.1_ORF_A204_[Sulfolobus_virus_Kamchatka_1]                                                -          arVOG_349            -            3.6e-07   29.0   0.2   4.5e-07   28.7   0.2   1.1   1   0   0   1   1   1   1 -
AFV51236.1_CRISPR-associated_Cas4-like_protein_[Sulfolobales_Mexican_rudivirus_1_complete_genome.] -          arVOG_349            -            4.9e-06   25.3   3.5   5.7e-06   25.1   3.5   1.1   1   0   0   1   1   1   1 -
YP_006990087.1_CRISPR-associated_Cas4-like_protein_[Sulfolobales_Mexican_rudivirus_1]              -          arVOG_349            -            4.9e-06   25.3   3.5   5.7e-06   25.1   3.5   1.1   1   0   0   1   1   1   1 -
AAQ73269.1_ORF_205_[Fusellovirus_SSV2_complete_genome.]                                            -          arVOG_349            -            1.1e-05   24.2   0.2   1.5e-05   23.8   0.2   1.2   1   0   0   1   1   1   1 -
NP_944474.1_CRISPR-associated_Cas4-like_protein_[Sulfolobus_spindle-shaped_virus_2]                -          arVOG_349            -            1.1e-05   24.2   0.2   1.5e-05   23.8   0.2   1.2   1   0   0   1   1   1   1 -
YP_009362925.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_4]                     -          arVOG_349            -              2e-05   23.3   9.1     3e-05   22.7   9.1   1.2   1   0   0   1   1   1   1 -
YP_009197882.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_3]                              -          arVOG_349            -            3.6e-05   22.5   0.1   4.2e-05   22.3   0.1   1.2   1   0   0   1   1   1   1 -
YP_009362506.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_7]                     -          arVOG_349            -            4.4e-05   22.2   6.7   6.5e-05   21.6   6.7   1.2   1   0   0   1   1   1   1 -
YP_009362617.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_5]                     -          arVOG_349            -            4.4e-05   22.2   6.7   6.5e-05   21.6   6.7   1.2   1   0   0   1   1   1   1 -
YP_009362869.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_6]                     -          arVOG_349            -            4.4e-05   22.2   6.7   6.5e-05   21.6   6.7   1.2   1   0   0   1   1   1   1 -
YP_009362739.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_11]                    -          arVOG_349            -             0.0019   16.9  14.1    0.0034   16.0  14.1   1.4   1   1   0   1   1   1   1 -
AAR27926.1_ORF_C247_[Sulfolobus_spindle-shaped_virus_Ragged_Hills_complete_genome.]  -          arVOG_300            -           4.9e-121  401.6  17.5  5.5e-121  401.5  17.5   1.0   1   0   0   1   1   1   1 -
NP_963954.1_ORF_C247_[Sulfolobus_virus_Ragged_Hills]                                 -          arVOG_300            -           4.9e-121  401.6  17.5  5.5e-121  401.5  17.5   1.0   1   0   0   1   1   1   1 -
ACZ35777.1_hypothetical_protein_[Sulfolobus_spindle-shaped_virus_7_complete_genome.] -          arVOG_300            -           2.1e-120  399.6  23.1  2.6e-120  399.3  23.1   1.1   1   0   0   1   1   1   1 -
YP_003331509.1_hypothetical_protein_SSSV7_gp26_[Sulfolobus_spindle-shaped_virus_7]   -          arVOG_300            -           2.1e-120  399.6  23.1  2.6e-120  399.3  23.1   1.1   1   0   0   1   1   1   1 -
AAQ73271.1_ORF_305_[Fusellovirus_SSV2_complete_genome.]                              -          arVOG_300            -           3.5e-107  356.3  24.8    4e-107  356.1  24.8   1.0   1   0   0   1   1   1   1 -
NP_944476.1_ORF_305_[Sulfolobus_spindle-shaped_virus_2]                              -          arVOG_300            -           3.5e-107  356.3  24.8    4e-107  356.1  24.8   1.0   1   0   0   1   1   1   1 -
YP_009230302.1_hypothetical_protein_ATSV_A155_[Acidianus_tailed_spindle_virus]       -          arVOG_300            -            1.1e-46  158.2   0.0   1.4e-45  154.6   0.0   1.9   1   1   0   1   1   1   1 -
YP_008059255.1_hypothetical_protein_HGTV1_47_[Halovirus_HGTV-1]                      -          arVOG_300            -            1.8e-06   26.5   3.9    0.0024   16.3   1.2   2.0   1   1   1   2   2   2   2 -
YP_008058679.1_hypothetical_protein_HRTV8_117_[Halovirus_HRTV-8]        -          arVOG_651            -            1.2e-28   98.0   8.8   1.3e-28   97.9   8.8   1.0   1   0   0   1   1   1   1 -
AAL54933.1_hypothetical_protein_[Halorubrum_phage_HF2_complete_genome.] -          arVOG_651            -            1.9e-28   97.4  11.0     2e-28   97.3  11.0   1.0   1   0   0   1   1   1   1 -
AAO61310.1_hypothetical_protein_[Halovirus_HF1_complete_genome.]        -          arVOG_651            -            1.9e-28   97.4  11.0     2e-28   97.3  11.0   1.0   1   0   0   1   1   1   1 -
NP_542507.1_hypothetical_protein_HF2p013_[Halorubrum_phage_HF2]         -          arVOG_651            -            1.9e-28   97.4  11.0     2e-28   97.3  11.0   1.0   1   0   0   1   1   1   1 -
NP_861599.1_hypothetical_protein_HalHV1gp011_[Halovirus_HF1]            -          arVOG_651            -            1.9e-28   97.4  11.0     2e-28   97.3  11.0   1.0   1   0   0   1   1   1   1 -
YP_008058553.1_hypothetical_protein_HRTV5_109_[Halovirus_HRTV-5]        -          arVOG_651            -            8.4e-26   88.9   7.3     9e-26   88.8   7.3   1.0   1   0   0   1   1   1   1 -
AFU91983.1_hypothetical_protein_[Sulfolobus_virus_STSV2_complete_genome.]                              -          arVOG_422            -           8.7e-137  454.3  29.5  9.7e-137  454.1  29.5   1.0   1   0   0   1   1   1   1 -
YP_007348248.1_hypothetical_protein_STSV2_04_[Sulfolobus_virus_STSV2]                                  -          arVOG_422            -           8.7e-137  454.3  29.5  9.7e-137  454.1  29.5   1.0   1   0   0   1   1   1   1 -
CAH04190.1_hypothetical_protein_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome] -          arVOG_422            -           2.4e-134  446.3  20.6  2.7e-134  446.1  20.6   1.0   1   0   0   1   1   1   1 -
YP_077200.1_hypothetical_protein_STSV1pORF7_[Sulfolobus_virus_STSV1]                                   -          arVOG_422            -           2.4e-134  446.3  20.6  2.7e-134  446.1  20.6   1.0   1   0   0   1   1   1   1 -
CAH04188.1_hypothetical_protein_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome] -          arVOG_422            -           5.1e-134  445.2  39.0  5.8e-134  445.0  39.0   1.0   1   0   0   1   1   1   1 -
YP_077198.1_hypothetical_protein_STSV1pORF5_[Sulfolobus_virus_STSV1]                                   -          arVOG_422            -           5.1e-134  445.2  39.0  5.8e-134  445.0  39.0   1.0   1   0   0   1   1   1   1 -
CAH04184.1_hypothetical_protein_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome] -          arVOG_422            -           2.4e-114  380.6  35.8  2.7e-114  380.4  35.8   1.0   1   0   0   1   1   1   1 -
YP_077194.1_hypothetical_protein_STSV1pORF1_[Sulfolobus_virus_STSV1]                                   -          arVOG_422            -           2.4e-114  380.6  35.8  2.7e-114  380.4  35.8   1.0   1   0   0   1   1   1   1 -
CAI59880.1_hypothetical_protein_[Acidianus_two-tailed_virus_complete_viral_genome]   -          arVOG_304            -            6.1e-29   98.6   1.0   7.4e-29   98.3   1.0   1.1   1   0   0   1   1   1   1 -
YP_319835.1_hypothetical_protein_ATV_gp04_[Acidianus_two-tailed_virus]               -          arVOG_304            -            6.1e-29   98.6   1.0   7.4e-29   98.3   1.0   1.1   1   0   0   1   1   1   1 -
YP_009218526.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV4]                 -          arVOG_304            -            2.6e-26   90.2   0.7   2.8e-26   90.1   0.7   1.0   1   0   0   1   1   1   1 -
YP_009230245.1_hypothetical_protein_[Acidianus_rod-shaped_virus_2]                   -          arVOG_304            -            7.6e-26   88.7   0.7   8.2e-26   88.6   0.7   1.0   1   0   0   1   1   1   1 -
CAI59881.1_hypothetical_protein_[Acidianus_two-tailed_virus_complete_viral_genome]   -          arVOG_304            -            3.4e-25   86.6   0.5   3.7e-25   86.5   0.5   1.0   1   0   0   1   1   1   1 -
YP_319836.1_hypothetical_protein_ATV_gp05_[Acidianus_two-tailed_virus]               -          arVOG_304            -            3.4e-25   86.6   0.5   3.7e-25   86.5   0.5   1.0   1   0   0   1   1   1   1 -
YP_009230257.1_hypothetical_protein_ATSV_B48_[Acidianus_tailed_spindle_virus]        -          arVOG_304            -              4e-25   86.4   0.2   4.3e-25   86.3   0.2   1.0   1   0   0   1   1   1   1 -
CAI44169.1_hypothetical_protein_[Acidianus_rod-shaped_virus_1_complete_viral_genome] -          arVOG_304            -            1.3e-19   68.7   0.2   1.5e-19   68.6   0.2   1.0   1   0   0   1   1   1   1 -
YP_001542631.1_hypothetical_protein_[Acidianus_rod-shaped_virus_1]                   -          arVOG_304            -            1.3e-19   68.7   0.2   1.5e-19   68.6   0.2   1.0   1   0   0   1   1   1   1 -
YP_009226293.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV3]                 -          arVOG_304            -              1e-18   65.9   1.1   1.1e-18   65.8   1.1   1.0   1   0   0   1   1   1   1 -
AGC34501.1_hypothetical_protein_[Halovirus_HVTV-1_complete_genome.]                  -          arVOG_319            -            1.6e-55  185.8   0.0   1.9e-55  185.6   0.0   1.0   1   0   0   1   1   1   1 -
YP_007379037.1_hypothetical_protein_HVTV1_132_[Halovirus_HVTV-1]                     -          arVOG_319            -            1.6e-55  185.8   0.0   1.9e-55  185.6   0.0   1.0   1   0   0   1   1   1   1 -
YP_008059172.1_hypothetical_protein_HCTV5_131_[Halovirus_HCTV-5]                     -          arVOG_319            -            1.6e-55  185.8   0.0   1.9e-55  185.6   0.0   1.0   1   0   0   1   1   1   1 -
CAA30199.1_ORF_C-124_[Sulfolobus_virus_1_complete_genome_(provirus)]                 -          arVOG_319            -            4.9e-47  158.4   3.4   5.4e-47  158.2   3.4   1.0   1   0   0   1   1   1   1 -
NP_039797.1_ORF_C-124_[Sulfolobus_spindle-shaped_virus_1]                            -          arVOG_319            -            4.9e-47  158.4   3.4   5.4e-47  158.2   3.4   1.0   1   0   0   1   1   1   1 -
ABV26221.1_hypothetical_protein_[Sulfolobus_spindle-shaped_virus_4_complete_genome.] -          arVOG_319            -              6e-40  135.4   0.1   6.7e-40  135.3   0.1   1.0   1   0   0   1   1   1   1 -
ABV26255.1_hypothetical_protein_[Sulfolobus_spindle-shaped_virus_5_complete_genome.] -          arVOG_319            -              6e-40  135.4   0.1   6.7e-40  135.3   0.1   1.0   1   0   0   1   1   1   1 -
YP_001552212.1_hypothetical_protein_[Sulfolobus_spindle-shaped_virus_4]              -          arVOG_319            -              6e-40  135.4   0.1   6.7e-40  135.3   0.1   1.0   1   0   0   1   1   1   1 -
YP_002221499.1_hypothetical_protein_[Sulfolobus_spindle-shaped_virus_5]              -          arVOG_319            -              6e-40  135.4   0.1   6.7e-40  135.3   0.1   1.0   1   0   0   1   1   1   1 -
AAQ94387.1_ORF_C108_[Sulfolobus_spindle-shaped_virus_Kamchatka-1_complete_genome.]   -          arVOG_319            -            3.1e-39  133.1   0.1   3.5e-39  133.0   0.1   1.0   1   0   0   1   1   1   1 -
